"","lambda","MSE"
"1",0.01,0.00277728663698482
"2",0.06,0.0028828282384067
"3",0.11,0.00298422617379829
"4",0.16,0.0030676865231225
"5",0.21,0.00315142800300453
"6",0.26,0.00324052870425014
"7",0.31,0.00333460256530898
"8",0.36,0.00342690519358805
"9",0.41,0.00352683120366136
"10",0.46,0.00363447558684832
"11",0.51,0.00374314490111457
"12",0.56,0.00385445984777426
"13",0.61,0.00396975015431643
"14",0.66,0.00402605084276065
"15",0.71,0.00408259282734733
"16",0.76,0.00412807356055933
"17",0.81,0.00414243427686975
"18",0.86,0.00415118300735034
"19",0.91,0.00415993729056625
"20",0.96,0.0041686971164511
"21",1.01,0.0041781495983148
"22",1.06,0.00419042280006388
"23",1.11,0.00420270678262839
"24",1.16,0.00421287767374489
"25",1.21,0.00421157003668553
"26",1.26,0.00421026252098593
"27",1.31,0.00420895512667901
"28",1.36,0.00420764785379768
"29",1.41,0.00420634070237488
"30",1.46,0.00420503367244356
"31",1.51,0.00420372676403665
"32",1.56,0.00420241997718707
"33",1.61,0.00420111331192784
"34",1.66,0.00419980676829184
"35",1.71,0.00419850034631206
"36",1.76,0.00419719404602148
"37",1.81,0.00419588786745307
"38",1.86,0.0041945818106398
"39",1.91,0.00419327587561465
"40",1.96,0.00419197006241061
"41",3,0.00408453225270491
"42",4,0.00400606253335683
"43",5,0.00392806012326563
"44",6,0.00385053262485945
"45",7,0.00381455989158737
"46",8,0.00380308720927267
"47",9,0.0037916253386173
"48",10,0.00378017430527501
"49",11,0.0037687341349361
"50",12,0.00375730485332754
"51",13,0.00374588648621296
"52",14,0.00373514686871849
"53",15,0.00374740079315764
"54",16,0.00375966733242497
"55",17,0.00377194646125646
"56",18,0.00380373066906088
"57",19,0.0038437952348098
"58",20,0.00388399022811153
"59",21,0.00392431456936285
"60",22,0.0039647671843212
"61",23,0.00400534700408114
"62",24,0.00401370816375408
"63",25,0.00401216836367841
"64",26,0.00401062874419343
"65",27,0.00400908930535665
"66",28,0.00400755004722565
"67",29,0.00400601096985798
"68",30,0.00400447207331126
"69",31,0.00400293335764306
"70",32,0.00400139482291099
"71",33,0.00399985646917268
"72",34,0.00399831829648573
"73",35,0.00399678030490781
"74",36,0.00399524249449652
"75",37,0.00399370486530957
"76",38,0.00399216741740459
"77",39,0.00399063015083924
"78",40,0.00398909306567133
"79",41,0.00398200305305036
"80",42,0.00397370091443334
"81",43,0.00396540409615406
"82",44,0.00395711260735281
"83",45,0.00394882645717919
"84",46,0.00394054565479215
"85",47,0.00393227020936006
"86",48,0.00392400013006051
"87",49,0.00391573542608059
"88",50,0.00390747610661666
"89",51,0.00389922218087451
"90",52,0.00389097365806931
"91",53,0.00388273054742566
"92",54,0.00387449285817746
"93",55,0.00386626059956813
"94",56,0.00385803378085049
"95",57,0.0038498124112868
"96",58,0.00384159650014866
"97",59,0.00383338605671725
"98",60,0.00382518109028308
"99",61,0.00381698161014624
"100",62,0.00380878762561629
"101",63,0.00380059914601212
"102",64,0.00379241618066227
"103",65,0.00378423873890477
"104",66,0.00377606683008699
"105",67,0.00376790046356605
"106",68,0.00375973964870835
"107",69,0.00375158439489005
"108",70,0.00374343471149673
"109",71,0.00373529060792347
"110",72,0.00372715209357501
"111",73,0.00371901917786568
"112",74,0.00371089187021925
"113",75,0.00370277018006908
"114",76,0.00369465411685825
"115",77,0.00368654369003954
"116",78,0.00367843890907498
"117",79,0.00367033978343629
"118",80,0.00366224632260523
"119",81,0.0036541585360727
"120",82,0.00364607643333955
"121",83,0.00363800002391605
"122",84,0.00362992931732235
"123",85,0.00362186432308814
"124",86,0.00361380505075284
"125",87,0.00360575150986549
"126",88,0.00359770370998485
"127",89,0.00358966166067953
"128",90,0.00358162537152751
"129",91,0.00357359485211689
"130",92,0.00356557011204511
"131",93,0.00355793401693783
"132",94,0.00357444918219096
"133",95,0.00359098883641379
"134",96,0.00360755289592318
"135",97,0.00362414127721055
"136",98,0.00364075389694156
"137",99,0.00365739067195581
"138",100,0.00367405151926646
