"","lambda","MSE"
"1",0.01,0.0149890277067898
"2",0.06,0.015094066906826
"3",0.11,0.0152135115105721
"4",0.16,0.0153782485402803
"5",0.21,0.0155641494965337
"6",0.26,0.0157734463154943
"7",0.31,0.0159848818326172
"8",0.36,0.0162023615917826
"9",0.41,0.0164287641117501
"10",0.46,0.0166370862812576
"11",0.51,0.0168573089011522
"12",0.56,0.0170302756721719
"13",0.61,0.0171707905271332
"14",0.66,0.0173050712121859
"15",0.71,0.0174300450525313
"16",0.76,0.0175272201968133
"17",0.81,0.0176248113570319
"18",0.86,0.0177228199652628
"19",0.91,0.0178212474581465
"20",0.96,0.0179200952769026
"21",1.01,0.0180020955576351
"22",1.06,0.0180803312909056
"23",1.11,0.0181436386145814
"24",1.16,0.0182071167121254
"25",1.21,0.0182790457999107
"26",1.26,0.0183512070370539
"27",1.31,0.0184235879228545
"28",1.36,0.0184961889975588
"29",1.41,0.0185690108026454
"30",1.46,0.0186420538808276
"31",1.51,0.018715318776056
"32",1.56,0.018801277166395
"33",1.61,0.0188948670497039
"34",1.66,0.0189812926184452
"35",1.71,0.0190680237727676
"36",1.76,0.0191550613887237
"37",1.81,0.019242406344697
"38",1.86,0.0193300595214073
"39",1.91,0.0194180218019175
"40",1.96,0.0195062940716393
"41",3,0.0209020674822596
"42",4,0.0210438960460542
"43",5,0.0211864743205693
"44",6,0.0213313286365166
"45",7,0.0214807005704146
"46",8,0.0216308886395645
"47",9,0.0217818965028986
"48",10,0.021933727834622
"49",11,0.0220863863242737
"50",12,0.0222398756767886
"51",13,0.0223941996125604
"52",14,0.0225493618675038
"53",15,0.02270536619238
"54",16,0.0228622163561033
"55",17,0.0230199161405999
"56",18,0.0231631809799376
"57",19,0.0231031647964114
"58",20,0.0230341030078097
"59",21,0.0229652035358515
"60",22,0.0228964660651537
"61",23,0.0228278902809043
"62",24,0.0227594758688624
"63",25,0.0226912225153564
"64",26,0.0226231299072837
"65",27,0.0225551977321086
"66",28,0.0224874256778631
"67",29,0.0224198134331438
"68",30,0.022352360687113
"69",31,0.0222850671294961
"70",32,0.0222179324505808
"71",33,0.0221509563412167
"72",34,0.0220841384928149
"73",35,0.0220174785973451
"74",36,0.0219509763473363
"75",37,0.0218846314358748
"76",38,0.0218184435566051
"77",39,0.0217524124037254
"78",40,0.0216865376719892
"79",41,0.0216208190567055
"80",42,0.0215552562537341
"81",43,0.0214898489594874
"82",44,0.021424596870929
"83",45,0.0213594996855728
"84",46,0.0212945571014804
"85",47,0.0212297688172624
"86",48,0.0211651345320764
"87",49,0.0211006539456254
"88",50,0.0210363267581578
"89",51,0.0209721526704663
"90",52,0.0209081313838877
"91",53,0.0208442626002995
"92",54,0.0207805460221208
"93",55,0.0207169813523116
"94",56,0.0206535682943715
"95",57,0.0205903065523373
"96",58,0.0205271958307849
"97",59,0.0204642358348253
"98",60,0.020401426270106
"99",61,0.0203387668428084
"100",62,0.0202762572596489
"101",63,0.0202138972278752
"102",64,0.0201516864552679
"103",65,0.0200896246501371
"104",66,0.0200277115213259
"105",67,0.0199659467782025
"106",68,0.0199043301306656
"107",69,0.0198428612891406
"108",70,0.01978153996458
"109",71,0.0197203658684592
"110",72,0.0196593387127811
"111",73,0.0195984582100688
"112",74,0.0195377240733712
"113",75,0.0194771360162557
"114",76,0.0194166937528137
"115",77,0.0193563969976544
"116",78,0.0192962454659041
"117",79,0.0192362388732111
"118",80,0.0191763769357384
"119",81,0.0191166593701652
"120",82,0.0190570858936866
"121",83,0.0189976562240121
"122",84,0.0189383700793632
"123",85,0.0188792271784753
"124",86,0.0188202272405943
"125",87,0.0187613699854792
"126",88,0.0187026551333955
"127",89,0.0186440824051197
"128",90,0.0185856515219376
"129",91,0.0185273622056373
"130",92,0.0184692141785185
"131",93,0.0184112071633826
"132",94,0.0183533408835378
"133",95,0.0182956150627945
"134",96,0.0182380294254666
"135",97,0.0181805836963685
"136",98,0.0181232776008178
"137",99,0.0180661108646279
"138",100,0.0180090832141158
