,Volatility_Time,Volatility_Time.1,Volatility_Time.2,Volatility_Time.3,Volatility_Time.4,Volatility_Time.5,Volatility_Time.6
74,-9.36632674615541,-11.398646044196315,-11.469427034122669,-11.901063995761861,-8.858865701900456,-10.694185518486627,-9.225217009981794
75,-8.077181248417407,-10.937097548826369,-10.429341850216936,-8.959261567620644,-12.318365247028073,-9.478049344515584,-7.21611351940786
76,-8.625609345201521,-9.138992268622795,-10.411928177607974,-11.121181016078697,-9.531521074916034,-8.449554862802888,-9.047085005774836
77,-6.845256477485251,-7.956442698046508,-8.2727224754228,-7.816171277570664,-9.01911874998484,-7.422835089798638,-6.853277791231823
78,-7.840670013159723,-13.436196192163928,-11.956504926563547,-8.848444221078624,-15.764842165357466,-7.150977550407713,-7.300235964686852
79,-6.374102652828495,-8.846066937010356,-6.695034951619419,-5.979523161855939,-8.398012137235892,-6.525079106676408,-6.301135882745994
80,-9.330456506915887,-8.434360791236289,-7.756203313785123,-6.804316022498865,-10.681485539667106,-6.658484821699086,-9.217135901090487
81,-8.468777955533508,-9.097202687521982,-7.9922899057259125,-9.131522778388259,-7.915543283364843,-7.619820371154515,-8.001634159701586
82,-9.455816956811452,-9.541499171294873,-9.102080632079861,-8.413546734029016,-16.68324215740953,-9.436589792385176,-12.227528636340624
83,-10.846199315449217,-10.904447876753604,-11.242774509282723,-12.572143325127678,-12.909750857295903,-16.238967028606538,-12.359953208035892
84,-8.612071900507251,-11.720312111580885,-10.489915263688918,-9.874954898759986,-11.158795311911195,-10.533061556300062,-9.493460419340812
85,-7.382616636419089,-8.916879102586165,-7.733528798898643,-9.515782455549513,-7.990464811483324,-7.490032744952546,-6.456486464261882
86,-8.807928954710839,-9.71661981817124,-8.53742491923469,-10.1403436852892,-9.164397713253104,-8.044072469498852,-7.737110166678061
87,-7.823245895310311,-7.978222160213296,-8.537280484150848,-8.918016306929578,-9.340409729900733,-8.022826404318398,-8.678458455752315
88,-13.661712399897883,-13.804135309869421,-13.810730932492671,-11.438576002983659,-10.164713207623995,-12.772855236117415,-10.87483817618275
89,-8.477698873422748,-11.981568023543163,-8.947222066632541,-8.293016787041305,-11.532965954501098,-9.60396809546179,-7.933485981567177
90,-9.261583135441764,-9.764955001016022,-9.355622090514773,-9.741570374620773,-7.864625501945805,-11.434167155352911,-10.600359798809098
91,-20.716592816069923,-10.570361261915789,-14.017618063908365,-9.58772751634874,-12.76917883423407,-13.417492141822638,-10.096418926945606
92,-10.368237836146585,-13.718552122186976,-11.296002453873951,-17.312026165675952,-9.50999926309477,-9.116695629419127,-9.91165469202202
93,-8.068981736273285,-7.822211789858356,-8.728938816609482,-9.025836039644314,-11.092584501459305,-9.832081525367848,-8.66439973058003
94,-13.316037381701577,-10.84860088897092,-8.692130699407937,-13.25613276174299,-9.815953667208772,-18.186535023124705,-11.756077288825258
95,-13.370435602909021,-11.914605472287151,-7.459168965045915,-12.302851262954592,-8.330835891534443,-5.127497511341535,-8.104571707190749
96,-9.888367549801762,-10.170598154959624,-10.180024916678162,-9.227003549699875,-10.683857913136311,-7.061787981017373,-10.183772462412193
97,-10.810641684427754,-8.085769803061554,-12.076272517671889,-10.67977867600637,-10.29678096652591,-7.757231427757607,-13.186248462887571
98,-7.825592805052276,-9.318737498076889,-8.521232874058008,-8.45348573877592,-7.390500332516604,-8.263878914751656,-7.560071892535076
99,-9.867861288481635,-7.856952227206915,-9.394475005383995,-10.205208620099473,-10.57435449880743,-16.959666556496554,-6.666748627157067
100,-9.170012817631937,-8.52092241088517,-11.986086154599622,-11.860829636008498,-13.159583726355471,-8.263291224583956,-6.7766782096131415
101,-6.95218766867181,-9.90230152685017,-10.422009692047306,-11.937102502636558,-9.394908180031825,-7.941719857259941,-6.765599615886031
102,-9.346869563915108,-12.189050204919063,-12.526279268979804,-12.120832026218103,-11.228943279248124,-10.338413522921257,-8.309621104275093
103,-11.018120457648036,-10.750611316081251,-9.680150129325462,-10.07209421534349,-14.03204293991916,-16.26404297629409,-8.792045126356305
104,-8.603428411800126,-8.344472162222209,-8.05187954999845,-8.309105470993751,-8.40060501341004,-7.954677187028197,-7.297303046506091
105,-13.345913124650693,-11.910652210424583,-9.805874532886156,-17.310317940038914,-11.965755433205087,-13.093633067175332,-8.154962806849392
106,-10.625830615375179,-12.356127419160496,-9.848475169909818,-11.09203152905629,-9.905948856042773,-12.800854295800548,-9.716930541261444
107,-8.83281238715445,-9.166571019487098,-12.024141170645688,-11.450518894375607,-8.924766346492227,-10.92200610654515,-9.115514858002015
108,-10.667779104777367,-10.521877140131839,-8.951474257380445,-7.962687163562496,-8.885090208802966,-8.592496064154314,-8.407648450549049
109,-8.099803416948616,-10.301412382322109,-7.594784403067082,-8.039396742934295,-9.043648944927682,-8.226138472506806,-7.693476959006748
110,-14.749115114924129,-16.827464313231363,-18.518020996156512,-12.863149039473942,-16.30103710457561,-8.62678623674966,-13.258381101733216
111,-8.016509190438425,-8.029573682364093,-17.276121717080823,-7.628090561550507,-10.004646117966173,-8.32159758174869,-8.253418321913063
112,-7.9765875260086,-9.961048109435191,-8.103104654181182,-8.933744206051529,-7.498587309509721,-6.986174493703998,-10.008760805063982
113,-8.388465890276207,-8.628738765444378,-8.561535459094703,-15.497103559768917,-11.435959840767838,-8.841751560220645,-7.92335889590822
114,-8.29530419037093,-14.367629858788558,-8.819926115949894,-8.723077304560675,-9.661150548934662,-8.24018604001791,-7.866763174123801
115,-12.622854541367122,-8.625701447067849,-9.773218391217588,-10.80136337896222,-10.156018882297829,-11.155087745272297,-9.83252029979537
116,-7.400051642131931,-12.619936960512502,-12.102008540341382,-10.14877077119487,-8.49237048050858,-10.52605532055703,-10.04838548849494
117,-8.662283754363052,-10.427692320459343,-8.311475782443882,-9.038255261245618,-11.655730754669273,-9.942605704941975,-10.459207577604738
118,-14.975187384803009,-11.571539109720794,-8.65020913342496,-7.684793435110922,-18.24733528949587,-9.409868327584604,-8.240896751949467
119,-8.023571829323233,-9.170149753915796,-8.125773466785645,-8.066821869260433,-8.7960286328328,-9.331273760669495,-7.97104986420314
120,-8.846660601558417,-8.611428354129423,-14.001017681808692,-10.047686375592196,-9.046841711621548,-9.674780394422367,-11.487925877794098
