,0,1,2,3,4,5,6
940,-8.584866506150252,-14.672101484951202,-9.38475852148616,-15.774357511278511,-9.84935189871008,-7.97236739190229,-8.858711282241892
941,-8.663043911337036,-11.763201990360312,-7.302778952011018,-8.598475946871453,-10.803957000769323,-6.951149831033766,-7.488676545016858
942,-6.370500056550522,-7.897924056204825,-6.528084841568435,-7.28591055734071,-7.620442316519921,-7.061293622553223,-7.344059137844917
943,-15.50642328580605,-7.937277762598859,-6.650236426727492,-7.556881485268512,-11.023571951135251,-11.513809402829514,-11.867198650921473
944,-7.992328757873623,-12.18638944973944,-11.43271110337218,-10.527040057292693,-14.521016321595939,-8.162142139350257,-8.40426846191807
945,-7.381762132948412,-7.9692290834100605,-8.369682623568604,-7.277081640225484,-8.47273581213896,-8.021716041089883,-7.278538294676641
946,-7.944995788097144,-7.283096619455802,-7.667902059808096,-12.344414732444868,-9.610229432901017,-10.559636507485465,-7.251609893800538
947,-5.722201262243066,-7.887702954657248,-7.22074647380164,-6.862183763338764,-8.238313907122214,-8.285204448349871,-6.445433048558961
948,-6.655935627669874,-9.340132440595564,-7.005016241977453,-6.910796181702774,-8.890049484215265,-7.532977670715808,-7.254381271218043
949,-11.925965216163073,-10.775637216043105,-8.310624653344256,-8.04357938434956,-9.408520941790194,-7.337445430314816,-8.720580617462176
950,-8.13232033937529,-8.989592490771965,-7.23100446453348,-7.798713781358169,-8.704863394804299,-6.570959125115588,-7.4424703251169015
951,-7.409102094376804,-14.05176505034102,-11.397576631477218,-7.487616534808352,-11.057858483193934,-11.666141955915647,-13.275552802752633
952,-9.817236193092857,-8.60266491226511,-10.749249814195132,-11.35786527850182,-8.494820685070403,-12.862142035391251,-11.839930828530653
953,-6.405435935648661,-8.739215405224353,-9.989434671789095,-7.756585572205293,-8.675585520588363,-6.617653529961119,-9.778458556493936
954,-7.438544775185011,-18.29434328078317,-9.843318797333396,-7.7228154581327555,-7.828166285496121,-8.218658501505448,-9.454359929143388
955,-8.662042471279078,-11.787335961889791,-10.034498767244783,-9.776073487808878,-8.213257950879703,-8.589045957090228,-9.464537976451696
956,-7.826539929209729,-8.47037928817219,-10.369892147838614,-7.76076537189205,-10.126239512636856,-12.97208080647787,-8.457293545981061
957,-9.038675164070547,-9.218378721895302,-9.488098242961527,-12.557153298597084,-10.943075186097943,-7.95686756748692,-10.582010788305984
958,-10.690227356654619,-12.945325712308902,-9.544737343190949,-11.926430561870383,-8.670729022433985,-10.079182061257157,-8.19838055881381
959,-8.32349313067745,-7.441861829992088,-9.176668417317305,-9.869078388490317,-9.04679083063279,-8.9129341441515,-10.070356398264144
960,-10.163212718096313,-15.483987453077711,-9.985872232684967,-9.662202483284867,-10.426832228247408,-7.916402682970486,-9.149100034866933
961,-9.574881766582916,-9.119279343588415,-10.368508957640062,-11.444930291356364,-10.281027680406634,-8.22077457421133,-10.141872723146609
962,-7.866582950440382,-10.00760635729283,-7.325185636027677,-7.183024997618032,-6.837455377657004,-6.9260667265050415,-10.234604150918981
963,-7.258409997021686,-7.1073362749292155,-7.213702425282325,-7.232793709509577,-9.010013006236987,-7.176642710742643,-7.518245700275924
964,-16.910301281950158,-10.653683627080744,-10.542256814511916,-11.345937618061507,-8.556108346668859,-13.293723645932882,-12.16171658338625
965,-8.30065921188978,-17.06177397697796,-7.326682725123292,-7.372513228603898,-9.095755900116762,-7.214540730332214,-7.254203501957531
966,-7.464313445529834,-8.634600859148255,-7.741574811015012,-8.03290213907435,-7.620317828350225,-7.563376384628245,-9.595602785609483
967,-9.369805132627729,-9.408424924529196,-7.634077233799854,-10.207866288628175,-9.323560743836943,-9.520000693910516,-7.814621142519589
968,-9.37095559175183,-10.622744832624326,-14.476264911517115,-12.289886722723601,-16.352095137321765,-7.3346526776018655,-8.286996094562845
969,-11.490996349189897,-11.118384117075994,-9.332459275549995,-9.217325038917064,-11.968444054860617,-10.415661292845147,-10.24521181256659
970,-5.983391324178362,-9.015310509077135,-9.080289160198184,-9.433379089474089,-7.3934627953236545,-8.085557862337145,-6.950723964845303
971,-6.9420299245583275,-8.554979996899473,-9.734702605288897,-7.959900451913411,-8.641426141335733,-7.492785939273943,-6.793508904846635
972,-11.634877672305116,-17.25398740364715,-8.80156995325214,-8.126922142246999,-10.640270886392294,-11.006102622576465,-11.622048284599682
973,-9.620229111874359,-10.742934313292364,-7.168274678473402,-7.8198310273959475,-7.978504871628468,-8.294338634005758,-18.13303132793006
974,-10.347361927624872,-12.992229654789863,-9.878827270089,-18.337050613653822,-11.009853473337508,-8.653835345103817,-11.15628212224279
975,-10.825576693345255,-8.533410103646224,-9.9466527341628,-7.778263982332712,-11.353920302440118,-10.584353764508787,-9.947778019574375
976,-15.279515634403909,-9.398121427847688,-9.488862623966478,-10.260617131858753,-8.879787650771233,-8.289911652461209,-10.721224555001426
977,-11.143931374665152,-9.131169162472757,-10.931385498532679,-11.880722528012257,-9.118506820601535,-13.496706899903373,-12.073435593345872
978,-7.682893808751969,-10.352652960503374,-11.426767445446396,-12.129459561508577,-10.169890589063261,-9.612797910628426,-8.12661315866002
979,-5.886621383933656,-14.47234303968132,-10.54976236911273,-12.30375122143714,-12.827384464358381,-10.228452932068926,-10.551970591292998
980,-6.1210065772449775,-8.23468495879748,-7.527634041840781,-8.103629196803842,-13.62885141332725,-7.743454504576235,-7.646603475606045
981,-10.430226365914935,-10.441772162659401,-8.05044762243405,-9.814582105352509,-17.486330043229415,-7.689249943678584,-7.224398359586138
982,-13.186267464465159,-8.802920380988096,-7.2140054546046635,-7.596706306752791,-9.628193539818694,-6.84447526330377,-9.17886087175614
983,-8.856934119028036,-9.714070408638028,-8.024305459995865,-8.86178597616131,-8.741244199521551,-8.799992633964022,-8.926580086438568
984,-9.433631236091946,-13.304047905947899,-19.492245426628305,-11.42266850609803,-8.792393894636847,-10.836455068487759,-9.684429468303792
985,-8.27704240930963,-11.344316053443741,-12.269540358488351,-8.853835541097665,-12.779594150477125,-10.407842095662373,-7.381762433865559
986,-9.084061181438905,-9.313527995395033,-10.284046163057761,-11.630988328452737,-10.020199061380012,-8.458641876032692,-10.207383806462495
987,-6.6705464390822735,-7.926774459762514,-8.223768924905823,-7.826198685145033,-9.265755663169273,-7.231702142866104,-6.6564468301679
988,-7.8674051923305335,-13.192020142575652,-9.950582994413866,-9.093867287994904,-15.19617836952457,-7.298734404227958,-7.413411597608671
989,-6.284284907423297,-9.105353308757733,-6.879559575515886,-5.925809921441779,-8.337287129052498,-6.627074001840987,-6.279757518796638
990,-8.988081203989886,-8.687680581104813,-8.042396627784932,-6.753708706533428,-11.406285398775156,-6.463622103975815,-8.144070620574178
991,-8.096354206058457,-8.74130344571914,-7.7581626379590025,-9.134617035602007,-8.155522334128774,-7.625231715215449,-7.866199762350757
992,-9.242606339206914,-9.443928693261325,-8.407168539945339,-8.569716196833774,-14.562236162443282,-8.958567995521127,-10.975257479788429
993,-10.659541404306301,-10.816381565379567,-9.340838153123167,-11.122334273555554,-12.257325812037509,-12.056447362614888,-12.76427056210847
994,-8.585745764291593,-13.176593399787578,-9.841022725845079,-9.602032797180973,-11.845600296021082,-10.704139425724655,-8.976961762835817
995,-7.435801744223671,-8.902250742615648,-7.9736820743110455,-9.53988609945791,-7.823766495639571,-7.6258795359206815,-6.557789103015593
996,-8.452212302883254,-9.633849700172348,-8.663230793294773,-9.942447687840557,-9.396435778856022,-7.830770281803538,-7.195796033795498
997,-7.672117620803737,-8.049264070094443,-8.046847569497473,-9.004432458386594,-9.736773123185374,-7.776790499478687,-8.846804424790504
998,-14.842521892893883,-19.33677043660313,-11.212265097523092,-11.143893861427317,-10.278938609788074,-14.392055480671786,-10.1818211868439
999,-8.431453648827818,-11.995925358542152,-8.367357464086156,-8.337466284125906,-11.697535331840404,-9.085273261026035,-7.987974503588915
1000,-9.62641296817583,-9.63958167832298,-8.731105709486567,-9.743804460377893,-7.998303764989949,-11.187225219856751,-9.157036547630174
1001,-11.639322409740146,-11.270874556943632,-11.831722214026776,-9.60955785310665,-14.725027645216487,-19.293155738324952,-10.735287245517183
1002,-9.743482046567399,-14.970255663186908,-17.268262389177384,-15.499147592325444,-9.450569135526386,-9.615284946453842,-11.048947531472768
1003,-8.009539777446088,-7.854897194378836,-8.425668412389088,-8.882905075952293,-11.522910133707787,-9.441167933068582,-8.40733269467253
1004,-12.437225502198102,-11.598564274885009,-9.535651639209668,-12.955887941093378,-9.331701986426244,-12.337834631860893,-11.219945887375147
1005,-13.263920416976958,-12.054328780893416,-7.601824231174975,-12.009392623530731,-8.222217479027922,-5.168587857222099,-8.381710095899942
1006,-10.254696019766968,-10.244961785108117,-10.445824442138756,-9.16767406454901,-11.329176391116816,-6.839506433247346,-12.077150543618627
1007,-10.086555153606486,-7.8926143974217435,-11.065481047662617,-10.762848418659727,-11.060190026621774,-7.58217643713883,-12.824882816707886
1008,-7.692609610435042,-9.31650654324795,-8.120802486557668,-8.450141746937243,-7.425157816688575,-8.166997203484469,-7.363688608327679
1009,-9.759529892344231,-7.960895478218971,-8.484665249435933,-10.292552192573122,-10.562434230800639,-10.994489109814866,-6.623999031194428
1010,-9.126942001655243,-8.528045980925514,-10.288816778902579,-11.805947184168078,-13.337333357044846,-8.412615769957172,-6.422845054750171
1011,-6.993976888760898,-10.190548515891578,-11.81621814401648,-11.963687383920481,-9.610742670418244,-8.098431553310796,-6.643576389622408
1012,-8.810973756429506,-13.663942938881478,-13.76812105055183,-13.133980301120712,-10.385122216330526,-10.868863490761678,-7.471561363902885
1013,-10.171422540141666,-12.056541563053958,-9.289003385675523,-10.200081960137187,-13.020452651473368,-11.501026938837262,-9.124529027186608
1014,-8.520934381685034,-8.08425098203656,-7.688809259080019,-8.271957704524453,-8.53531977982983,-7.8273043025152305,-7.082561018384504
1015,-14.020913027953862,-11.83402782451982,-8.677641149651958,-14.62084828632173,-11.334976919920408,-11.103785647991783,-8.001960045281729
1016,-10.630575017316138,-13.3232657120447,-8.907329099261563,-11.205563528606964,-9.918222435696665,-11.785561972250335,-8.690710407898372
1017,-8.600674438529582,-9.160571993288093,-13.25086923975836,-11.485632360476684,-8.756332119534404,-10.270273110000215,-8.890080907250622
1018,-10.300053483142767,-10.059745050488388,-8.624342928520962,-7.874253502906336,-9.14297745949852,-8.474583229608086,-8.14203613299414
1019,-8.149744085999338,-10.252534941565106,-8.053632377794832,-7.99690645504859,-9.257988045191873,-8.466425353352971,-7.693841483063615
1020,-12.192390704145255,-21.017089065009113,-15.778747704550259,-12.318848610930228,-14.208611479708539,-8.919610531541332,-11.331905026386389
1021,-7.8162300604501445,-8.15073991671217,-11.892573085212346,-7.607778755531578,-9.954950661192697,-8.053007387805685,-8.020819474261994
1022,-7.943122483770664,-9.833568604825766,-7.90153811704246,-8.941880703440681,-7.61566583105044,-6.916277878844767,-9.688476411031337
1023,-8.528124770558238,-8.667095389098328,-7.816793252520027,-13.238061859057321,-11.783872982598256,-9.171459243007517,-7.825048658803693
1024,-8.1617120007319,-15.933531863697691,-9.920093148473287,-8.820459098747149,-9.755261368018415,-8.442371204071128,-7.865503386611
1025,-11.547289427406135,-8.713272908867694,-9.384825999838576,-10.162474381143955,-9.860031802368438,-10.503298939384377,-8.734090549183401
1026,-7.589551303091339,-12.237236429970398,-15.443245009378625,-9.966636980785944,-8.84383226422013,-10.279554447823097,-9.823729962776316
1027,-8.241102814711045,-9.870813814452742,-8.05931288989774,-9.090073841354904,-12.415546779911473,-9.24348606056924,-11.645859174303085
1028,-12.688658546003738,-11.852275395509944,-9.926890749256257,-7.62669837515606,-18.58951035042651,-9.917352028238957,-8.45835286082552
1029,-8.011753378852202,-9.456315713825019,-7.978957208136555,-7.949374350533111,-8.85638462783482,-9.076801939290803,-7.597560206411367
1030,-8.93397552694803,-8.722766715295444,-10.797258859532695,-10.161610389748821,-8.834408787261156,-9.321334860662871,-11.3393005150467
1031,-11.702926670061068,-14.546409580759292,-17.6868966921036,-10.725129422583544,-8.882901548369896,-10.5753459536757,-14.11231445308784
1032,-8.031760972598141,-8.133848766398696,-8.256572719764137,-9.607001789808916,-11.129743528628167,-8.223638497751047,-8.114301826770918
1033,-13.538652581840013,-14.834572887445812,-10.456309095204018,-7.833500331294345,-8.38202842586747,-9.807716500921,-9.690844537927735
1034,-9.047229173800039,-8.866157741798883,-7.866402378735974,-9.22697402333712,-9.954474574018242,-7.5623900419687535,-9.499441515779166
1035,-9.316281327802075,-10.224185455165717,-12.876114437473646,-8.107610773668037,-7.525639398939309,-11.499311497434142,-11.138885661597934
1036,-8.070726496857267,-8.828515268734684,-8.939416952379432,-8.112752982150221,-7.6091900489205555,-9.144354242694927,-11.713201825486784
1037,-11.883685442974711,-13.599011941749419,-9.80947853239296,-9.9824831278671,-10.549874795689957,-11.979003234017506,-14.440276850020396
1038,-7.454257327978592,-9.67466036482604,-7.123005525657417,-7.27246513024627,-8.146267659084744,-7.010617659696173,-7.117738690022324
1039,-5.8959267311889665,-11.854932649144358,-12.94107744111089,-11.63215724432849,-13.048564061126735,-9.318638348019382,-10.607417952565669
1040,-7.354689486538073,-9.57303260792165,-11.649473791541212,-8.632442775624789,-11.654961974668396,-9.929277354670381,-8.698916160057566
1041,-8.574974471122715,-12.909323118254557,-9.058963211069898,-8.039347891873582,-8.836566808538757,-12.147228756601667,-8.78964606165457
1042,-11.969780896039776,-8.945341965276155,-8.321105207643363,-9.100576188350326,-10.749858403716207,-10.932303222906732,-8.402056371982061
1043,-9.006981867387998,-14.294514547028484,-7.592127181119797,-7.304535957403395,-14.177594608999964,-7.798850031326436,-8.502897520913791
1044,-12.419088809503716,-9.665787364863778,-9.738645538066757,-10.270934837738709,-9.604246149711962,-10.31887708226455,-12.307808162109323
1045,-8.829018326858296,-10.03735361857128,-21.30254577364734,-12.51215369931657,-10.183620694329028,-9.172852356519023,-8.828240031044686
1046,-8.150756260136584,-19.80343688888788,-8.561822916989774,-9.586720515695308,-10.122937320290884,-11.540749507094644,-10.998052590274181
1047,-9.975724222868704,-8.490498147438895,-8.625454921043636,-10.889318337244877,-12.400572952149657,-13.998115778179177,-9.255880987526806
1048,-8.914293576506989,-8.06077967910016,-8.331144634345822,-9.80082433414369,-13.514274435745559,-8.608814213378981,-10.740300955601233
1049,-9.691387568932056,-9.171523100067168,-9.598630365351406,-10.002863561746693,-9.942962581380554,-8.07623357283772,-16.34207325795309
1050,-10.224998254846392,-8.74152299370738,-8.868762361806004,-7.974409846760064,-6.5436962411309425,-6.648587779919568,-8.957768005176517
1051,-9.623303435302452,-9.529126849274205,-10.355258248324157,-12.376828646783814,-9.895788520785104,-9.934076806269504,-9.32260336796963
1052,-8.06310732356643,-13.936510837327894,-9.09713353060132,-10.333072777274142,-10.530300317648614,-12.453463057881157,-7.468390433694644
1053,-8.308109567017558,-9.959341528873715,-10.032726993100628,-9.022864123907071,-11.179175594072838,-14.501361330956136,-8.387914103241531
1054,-11.099901798741799,-9.365937702830125,-8.814033945063514,-19.433623035601677,-12.34870221316376,-8.290200882623553,-19.93594251232568
1055,-8.30388906982089,-10.425238502159429,-8.93773628643696,-9.342572224851644,-10.44227040975681,-10.015707982607035,-8.290763741269238
1056,-8.129224691200234,-10.9445875020064,-8.699683512644269,-9.680531460970787,-10.47269288263139,-9.03819132194276,-7.966514973666514
1057,-6.807473095637971,-7.342350952935504,-10.244855970514779,-9.266318352209028,-10.575473215511355,-8.243093135276313,-7.265770038292333
1058,-7.629891643034465,-7.395566776839224,-7.368696886236957,-8.253015661983538,-8.623601880428465,-7.5375231773744025,-6.825780191324803
1059,-8.805411616633034,-10.27059070875649,-9.328618429472005,-12.237681169271749,-10.129549300919528,-8.31165795556531,-11.793991401259962
1060,-9.644014456751629,-9.532107191415266,-11.926731356947862,-10.262284163770412,-9.298131296308805,-10.6879921191904,-12.56957801852398
1061,-9.439196782372914,-11.60083804798898,-15.459799990214137,-15.896356631190956,-8.202399908690062,-7.360187742875274,-9.565306704229329
1062,-6.840201328631585,-6.80907472668885,-7.101399316096807,-6.667094332385991,-5.902561070657399,-7.131447255190261,-7.236756529783694
1063,-8.729211037953476,-9.613455749098858,-9.09713045905702,-8.225510875829048,-7.00829407325044,-8.295113245946172,-7.8075687918587
1064,-8.690468220750544,-14.884667939238897,-8.453442042355226,-10.58601844007757,-9.906024271113594,-8.83801397428783,-10.118920793227677
1065,-11.43259432134811,-9.919187931540037,-11.243165781716735,-12.90400474430756,-11.884573813425046,-11.698918633841673,-11.398423493954489
1066,-6.537946793716794,-9.59765179015152,-11.752355673845752,-9.437421290927375,-8.191600877852592,-8.293418822939534,-7.952661447433724
1067,-6.272094648965727,-9.747868529815234,-8.153361524412482,-7.7426032381666925,-8.87175154826972,-7.920135169706685,-7.452159923061563
1068,-7.587227187353034,-8.385460958214843,-4.827292201271606,-4.602125713613279,-11.62156471657917,-5.280153106350943,-10.029091373888521
1069,-11.475908779816272,-9.696995486723036,-9.13780969490397,-6.920452351378027,-11.40769005411126,-7.094209145923187,-13.351753924495698
1070,-7.387623155495244,-8.994233200253394,-6.560203759291505,-7.227530421719119,-8.72458105974726,-6.505005023064863,-7.264641808302891
1071,-8.181081438028045,-13.049868062018565,-9.16458406297624,-9.945062716474302,-11.67020289200718,-7.8551429185081165,-9.876071186133329
1072,-9.741458515083956,-7.178342889651785,-6.536295553779198,-7.668462147816805,-9.273329474305415,-8.008119245151597,-6.595112190437364
1073,-8.534364519026294,-10.621736501044747,-8.743006517453894,-8.684744958754683,-8.699307614064063,-7.574556158903392,-8.445909224745664
1074,-7.125406313438576,-7.879758608703448,-11.931044985476433,-8.213997780131594,-8.101257935755731,-12.754887947394938,-7.764495043250182
1075,-8.491422654727051,-9.65156931645866,-8.974134776414097,-7.734311067077217,-9.793607753004924,-8.973173830051612,-8.353429493262684
1076,-10.444226841663054,-16.761529245232435,-9.331186318266303,-11.222914755186197,-13.907955939623413,-9.254945409468307,-7.327584422427054
1077,-7.283952480480722,-8.666486804941616,-8.231080710251714,-7.676566145822842,-7.930979283457507,-8.341517244385532,-6.972876960555202
1078,-8.086234632009402,-7.963404204719067,-7.074133253254984,-7.2440034614073054,-7.248448661757818,-7.000243340554105,-9.78417542519536
1079,-8.194460776740183,-9.339768083087339,-12.50292563542205,-8.780181753839244,-12.616833809180978,-9.719133172125316,-10.203220740698093
1080,-7.5217118131293175,-7.647607557826605,-7.075196750133394,-7.549224078231125,-9.265736315803217,-7.282841781385594,-6.860826750089986
1081,-11.338647723982843,-10.746269451371841,-8.749310698558203,-10.587601620898814,-12.00155178166827,-8.51329538626438,-10.599268952602584
1082,-6.265042246628603,-6.763922713875406,-5.24152425574734,-5.303027480913751,-6.262608496263784,-5.034186714719318,-6.804546729723125
1083,-6.913537649491169,-10.789986360788836,-7.164355453203763,-6.403681056986531,-9.843524226752594,-7.6720875203165715,-6.617267913807265
1084,-7.380236092085381,-6.856381647028711,-6.808634667623013,-7.626266630220722,-7.6186426598823305,-6.185702382330246,-7.756420562570739
1085,-7.795101330299006,-7.6064343987973535,-7.790206576021786,-8.801769491281883,-8.555589218336742,-7.317826570053812,-9.948741246886202
1086,-7.286316242281416,-7.7935940450025445,-7.770186099220318,-7.50899111203071,-8.616771127753529,-12.089813697578379,-10.008297510769397
1087,-9.603626006205102,-8.722743892511373,-7.387161594453939,-7.3821964828264655,-8.466032984808594,-8.449899217118388,-8.937545513683013
1088,-8.834406588131323,-10.785001704237622,-9.835874878415165,-11.048557680157836,-8.79786940747158,-10.337960009382394,-10.948410817691459
1089,-11.848814886318223,-9.734335791223076,-8.689228492296378,-9.74477110544433,-11.38068843298446,-8.437674356217844,-14.962102373052895
1090,-11.346846416833724,-11.073297352206119,-10.563970825824718,-11.551797564100696,-13.032105683051691,-9.986939850284116,-14.672895405380835
1091,-8.111817868577646,-11.893261846088585,-8.380442183750485,-11.703016636052396,-10.4206173270543,-9.26943263814271,-7.999795436577175
1092,-8.466483896263224,-11.44391782513734,-9.624874411511422,-9.41772745178538,-9.007700702847696,-10.867047402132396,-8.824819347769383
1093,-7.516666678805797,-7.8321826577811,-9.167136609367379,-9.45780466025351,-11.506678578284017,-9.64731377376265,-7.291414661700794
1094,-12.38678207396255,-11.658658320288838,-10.505913912509467,-8.338734655852218,-8.63731969809872,-8.210033616566879,-9.542274986058718
1095,-9.612823759814415,-8.899927303620585,-11.787263152793296,-11.157722774357232,-9.882786330944356,-9.001818397898829,-12.677750998220692
1096,-8.830646578886673,-16.334124161987635,-17.469360140481346,-13.180380874339491,-10.232072695018578,-10.158158999335722,-8.52263330228525
1097,-9.393678852866284,-9.758336174452085,-10.569624138321386,-11.03904906622994,-8.609854618690598,-9.334577767026444,-7.7691856635131336
1098,-11.45283741944398,-12.183648812474267,-10.954026145965548,-10.909291104968265,-9.093528468081272,-11.494430786331751,-8.387147537765259
1099,-8.12765824806204,-11.997732143922372,-8.973570030063607,-9.733323717118914,-12.10997999304333,-8.503313787728304,-9.038785470429987
1100,-8.327441696907394,-9.949802355495805,-10.105662166640567,-8.23783841216666,-7.673911003491304,-9.0281143014878,-9.957130094731674
1101,-13.761186277778158,-9.47547172676967,-8.779718024572253,-7.70454003583453,-8.643504229964412,-9.974716468370323,-9.923044869699
1102,-12.901492293560349,-9.941618977709146,-7.514130477508329,-6.588377723212742,-11.334917096204682,-7.54875422944586,-15.261192265955255
1103,-7.12027688174209,-7.725366304087068,-7.218273186196234,-6.21970531843513,-8.002651291084549,-8.456416574297208,-6.644496052634214
1104,-9.47337835014688,-10.572825481365395,-7.738541419987727,-15.203056682452576,-10.047711496826421,-8.62823603761233,-11.255000471161722
1105,-7.118572227449499,-9.600903274892158,-10.167359819073724,-10.328135010655458,-8.460163213183339,-8.539024595706799,-8.46812307451081
1106,-6.977325560092984,-8.530328091967593,-5.343324827493691,-5.450485240216141,-7.560032156864912,-6.09515779253722,-7.47522361191104
1107,-6.09632721483531,-8.597455716572139,-10.591804328238215,-6.889916049650867,-12.55666061533076,-7.02696401777766,-7.015665495152961
1108,-7.393436967376204,-9.560053898163645,-8.569287477495134,-7.940288097902068,-13.70192357712599,-8.258275358864948,-7.928740330717714
1109,-8.686915391803652,-7.92802890049568,-6.688832004444455,-6.909442792565374,-7.8119893155878035,-7.378802812806006,-10.198858406101158
1110,-9.02358522220134,-13.29370865591759,-6.920344654158141,-8.342929317092235,-12.838290047219836,-7.550315342675526,-7.901031532105191
1111,-14.433326566677188,-10.31609337656394,-8.83131519037489,-10.903433438565985,-7.35896320908418,-9.264616155795267,-10.218926091750557
1112,-10.65708614929687,-10.143145838552883,-7.843928471005903,-8.507446764273016,-11.574880311619966,-8.18097058658135,-7.341578704650434
1113,-9.169814083416146,-9.168689753911192,-10.601971766127374,-9.484390512866167,-9.140451335752823,-11.128818223678998,-11.508469487979994
1114,-9.77938891552882,-10.955714012823114,-9.539483449226445,-9.77568977935152,-8.55291172396168,-9.830304117809503,-8.90070674309783
1115,-9.378089601940589,-8.632567155410625,-8.016841351789896,-8.626357825757575,-9.480240228404764,-8.419156136152678,-8.037831249715508
1116,-10.32394771510675,-8.80262757978382,-9.453423263897657,-10.15440900367775,-11.717451797579477,-11.863620370040309,-10.130098569085616
1117,-9.641010698337382,-12.450853578647914,-11.74066937764888,-11.204505090887729,-13.521164354674836,-9.286682318168639,-10.77088241571004
1118,-9.324988995934994,-10.670776259944112,-9.748447078444425,-12.792057638848927,-8.686856727369477,-12.077500605529378,-9.488946391994514
1119,-12.356938573318432,-10.241730316541245,-10.018868796128674,-10.063554831263263,-11.44437627025233,-8.724874494168567,-10.941300754000721
1120,-6.769719839658382,-7.858885981632657,-8.438505054945956,-9.760956465211704,-8.496323446727034,-7.876676596066634,-7.162124423113586
1121,-17.259962114745385,-14.764588994580748,-16.661545878187205,-9.578527355302299,-10.714612791053357,-8.638421582512704,-14.768930353840476
