,0,1,2,3,4,5,6
910,0.19962723770730878,0.15013407960072203,0.15719034568484708,0.153234781334733,0.11544797215846772,0.18701219996586083,0.19382141147672474
911,0.18949586096966442,0.1486115009977808,0.14559647437997794,0.14250685227947055,0.10764143780285962,0.17522015078501152,0.18513063660920817
912,0.20106661853467378,0.14780153840469376,0.14814625136738369,0.15358948374699535,0.11279953381784807,0.19851691763032817,0.20394104010692812
913,0.1759746981322662,0.15014349018864492,0.1499950314939795,0.1441405995542192,0.10786785698405335,0.18561629110261643,0.16881773373542544
914,0.08790747262956365,0.09364415937657536,0.1770250723017676,0.06953457585445581,0.06014151391049923,0.11254311905715711,0.08122611367148294
915,0.11766916051159289,0.10724598763593078,0.1672972116939416,0.09680375546912677,0.07658197474557212,0.13803702257957348,0.12097750327067928
916,0.15698593861710392,0.1249401796639835,0.14340294167304188,0.13488495338838305,0.09199831406430516,0.17197564742660512,0.15400781882255457
917,0.16340987655962733,0.13166650285001108,0.15266052365171018,0.12990946866618366,0.08546531767866199,0.1615716700963103,0.15456295774902332
918,0.1302658738137939,0.09840045846831089,0.14902235832967,0.10369891651236166,0.0811674453715755,0.14740623031268407,0.12035306468442764
919,0.14270003417773114,0.11246076165844072,0.13602057363415673,0.12159239557494692,0.09093931718537457,0.16508822359228173,0.14956746267405022
920,0.15280894281091567,0.11367300081764621,0.13747435017501675,0.12643217431173062,0.10276002443744149,0.16752798708939245,0.15258893323161657
921,0.16158626349164362,0.12128934522183853,0.13751260106549384,0.1319054330296925,0.10514430544366006,0.16458954591613906,0.1712682251073729
922,0.16835674343101317,0.1254599792554783,0.13601038666800877,0.1330426333064734,0.10247868147977647,0.16335501654003776,0.1664337779760212
923,0.1636500780209351,0.11810001352391473,0.1374296204231284,0.12389433076107506,0.1022406210499745,0.15815246500148075,0.1624872345633031
924,0.16263615319690303,0.11744946793321957,0.13333063939999118,0.12250323054289927,0.10350730950703682,0.166220600122433,0.15381935777521744
925,0.15554622258999462,0.1170312724314954,0.12067878016097458,0.11534800439029748,0.09863609993978335,0.15733101393368817,0.14603827804369593
926,0.163915500272771,0.11928530271309924,0.11596758598116719,0.1196577415633207,0.09760713285739155,0.150457164860145,0.1631324504404852
927,0.14474993164893227,0.10007001640442098,0.11274719437681795,0.1035860007307066,0.09121468048002698,0.13899508728427462,0.13868887958769663
928,0.1418013767668439,0.10726918205003205,0.11128796818133749,0.10378561419694884,0.09228175729903348,0.1325545023659006,0.13854561083661507
929,0.1651821789501317,0.11062131718764392,0.116005799786065,0.11408372724261669,0.09576327566341854,0.14718631721117897,0.16699839624847376
930,0.1651832680254165,0.1105960622170636,0.11815193142991035,0.11858812018551938,0.09283156021503898,0.15090885325912218,0.16262740625427627
931,0.24614526862315467,0.1333105576949136,0.13867393521858648,0.1527339439418765,0.11333534255311004,0.19411117509811923,0.22699251253504416
932,0.20402055754596,0.1177017492643264,0.1377777691601373,0.1306357384517002,0.1070090167639748,0.17393874235083806,0.17688776218590915
933,0.1598772918421151,0.12625824358828136,0.12828244038013545,0.11061825022548653,0.09156633080478568,0.14825133160063675,0.1484225274643407
934,0.15152915629491304,0.10987186368793872,0.12436148080516841,0.10983127832223383,0.09654648168406711,0.15282742754363496,0.155408210069963
