"","lambda","MSE"
"1",0.01,0.0000829962279194013
"2",0.06,0.0000968838281701229
"3",0.11,0.000109086768455737
"4",0.16,0.000121646918734398
"5",0.21,0.000134724994134437
"6",0.26,0.00014701503230795
"7",0.31,0.000159538807314377
"8",0.36,0.000172759070993128
"9",0.41,0.0001864591583132
"10",0.46,0.000201161982231083
"11",0.51,0.000218373158365211
"12",0.56,0.00023676495001632
"13",0.61,0.000251348974021977
"14",0.66,0.000266322132621387
"15",0.71,0.000281680577163963
"16",0.76,0.000297420487054424
"17",0.81,0.000305483138434502
"18",0.86,0.000308451791868371
"19",0.91,0.000311433113491305
"20",0.96,0.000314427079981428
"21",1.01,0.000317433668048255
"22",1.06,0.000320452854432679
"23",1.11,0.000323484615906892
"24",1.16,0.000325892740014122
"25",1.21,0.000327996770740987
"26",1.26,0.000330106749524431
"27",1.31,0.000332222668790158
"28",1.36,0.000334344520970915
"29",1.41,0.00033647229850648
"30",1.46,0.000338605993843633
"31",1.51,0.000340745599436213
"32",1.56,0.000342891107745029
"33",1.61,0.000345042511237927
"34",1.66,0.000345522985824379
"35",1.71,0.00034642001786429
"36",1.76,0.000350555157031393
"37",1.81,0.00035471173020656
"38",1.86,0.000358889685058421
"39",1.91,0.000363088969348579
"40",1.96,0.000367309530931453
"41",3,0.000460454111592562
"42",4,0.000500937262178679
"43",5,0.000530688510147865
"44",6,0.000561158007368802
"45",7,0.000592334846783247
"46",8,0.000624208239502984
"47",9,0.000656767513656436
"48",10,0.000690002113245801
"49",11,0.000723901597015107
"50",12,0.000758455637328692
"51",13,0.000793654019060294
"52",14,0.000829486638492469
"53",15,0.000865943502226286
"54",16,0.000899506331497512
"55",17,0.000933548706017875
"56",18,0.000968080458268626
"57",19,0.00100309446764104
"58",20,0.00103858368435559
"59",21,0.00107454112883236
"60",22,0.0011051539038993
"61",23,0.00111026921733311
"62",24,0.00111539340744063
"63",25,0.00112052645565887
"64",26,0.00112497389110594
"65",27,0.00112837992658571
"66",28,0.00113178981913617
"67",29,0.00113520356340642
"68",30,0.00113862115405057
"69",31,0.00114204258572762
"70",32,0.00114546785310161
"71",33,0.00114889695084156
"72",34,0.00115232987362124
"73",35,0.00115576661611953
"74",36,0.00117785924137747
"75",37,0.00121605853347616
"76",38,0.00125053809298321
"77",39,0.00128035460247969
"78",40,0.00131042628011482
"79",41,0.00134075010628328
"80",42,0.00137132308493149
"81",43,0.00140214224339458
"82",44,0.0014332046322344
"83",45,0.00146450732507855
"84",46,0.00149604741846059
"85",47,0.00152782203166114
"86",48,0.00154241205586965
"87",49,0.0015507923876916
"88",50,0.00155918844170641
"89",51,0.00156760016724826
"90",52,0.00157602751375581
"91",53,0.00158447043077199
"92",54,0.00159292886794377
"93",55,0.00160140277502203
"94",56,0.00160989210186132
"95",57,0.00161839679841972
"96",58,0.00161890337415023
"97",59,0.00161890337415023
"98",60,0.00161890337415023
"99",61,0.00161890337415023
"100",62,0.00161890337415023
"101",63,0.00161890337415023
"102",64,0.00161890337415023
"103",65,0.00161890337415023
"104",66,0.00161890337415023
"105",67,0.00161890337415023
"106",68,0.00161890337415023
"107",69,0.00161890337415023
"108",70,0.00161890337415023
"109",71,0.00161890337415023
"110",72,0.00161890337415023
"111",73,0.00161890337415023
"112",74,0.00161890337415023
"113",75,0.00161890337415023
"114",76,0.00161890337415023
"115",77,0.00161890337415023
"116",78,0.00161890337415023
"117",79,0.00161890337415023
"118",80,0.00161890337415023
"119",81,0.00161890337415023
"120",82,0.00161890337415023
"121",83,0.00161890337415023
"122",84,0.00161890337415023
"123",85,0.00161890337415023
"124",86,0.00161890337415023
"125",87,0.00161890337415023
"126",88,0.00161890337415023
"127",89,0.00161890337415023
"128",90,0.00161890337415023
"129",91,0.00161890337415023
"130",92,0.00161890337415023
"131",93,0.00161890337415023
"132",94,0.00161890337415023
"133",95,0.00161890337415023
"134",96,0.00161890337415023
"135",97,0.00161890337415023
"136",98,0.00161890337415023
"137",99,0.00161890337415023
"138",100,0.00161890337415023
