,Volatility_Time,Volatility_Time.1,Volatility_Time.2,Volatility_Time.3,Volatility_Time.4,Volatility_Time.5,Volatility_Time.6,SumMSE
5,0.0009295808216747552,0.0005598412685934534,0.0013350486059294927,0.00037574644601103577,0.0003727601610658799,0.0006638678872713151,0.0009363738866622296,0.0051732190772081615
6,0.0009334215781845411,0.0005598426839267957,0.0013322436052189113,0.00037596306164777786,0.00036823593868400267,0.0006660673756615535,0.000936347516734468,0.00517212176005805
7,0.0009225592723344308,0.0005500286935810119,0.0013214850931306643,0.0003707726773523791,0.0003651455938455023,0.000658803575191211,0.0009334256533504107,0.00512222055878561
