,0,1,2,3,4,5,6,7,8
292,-1.4394300757433702,-1.6490534563812267,-1.1031293932032986,-1.6571460812263321,-1.735529692321674,-1.720251185057907,-1.4549810811119637,-1.4269035875123568,-1.31115515253203
293,-1.68017286518214,-1.880162117097587,-1.9598886470377124,-2.1012595914428167,-2.0599660101340773,-1.8994310799734775,-1.573517124757468,-1.5363111480751022,-1.3684321242057866
294,-1.781268445183117,-1.8871573443051504,-2.012271261267271,-2.197394401734313,-1.95396178799827,-1.9554440377540405,-1.8288870964187345,-1.5577213588542014,-1.5203415581994317
295,-1.8731772178999984,-2.035898697852118,-2.227617556926322,-2.2737499295312245,-2.0741049668252196,-1.8944628163407775,-1.6535039479783344,-1.8489268519801185,-1.5822502034819923
296,-1.7294876642486128,-2.092427760719472,-2.1538839541241632,-2.138010228064837,-1.796619866383959,-1.8457088293041635,-1.7983894876053497,-1.7283799673309945,-1.5604147117790848
297,-1.7097991549941292,-2.028116991972226,-2.063410189916067,-2.012739858102082,-1.9850860761208882,-1.904404012503999,-1.7227154240374776,-1.6773658772429134,-1.4688270402789916
298,-1.7544536195702252,-2.080620499196342,-2.1711464760522228,-2.1877603413420617,-1.9606873226165322,-1.9139523194038637,-1.7517384682955932,-1.5685704105490241,-1.4389614798569552
299,-2.004292248855724,-2.2629094742407165,-2.2103146894017076,-2.3744170624012266,-2.302333791410898,-2.039704270131676,-1.8297566799142828,-1.966787439388008,-1.6831405094066547
300,-1.691787525849923,-2.085506376306644,-2.3725750485852664,-2.298115671701489,-2.0319114625933965,-1.7542466210759193,-1.671636482358425,-1.6371294096190696,-1.5878817057643564
301,-1.761850165275794,-2.0505268542969555,-2.157515903121578,-2.282617359634579,-2.1118082835518517,-1.9481723727369438,-1.7612668825301812,-1.6546597189374928,-1.4584234256682416
302,-1.4370574859779044,-1.921003262647164,-2.194338117928118,-2.137354732832162,-1.931101978398795,-1.329283754700207,-1.739624314921058,-1.4410814384963204,-1.43287141736359
303,-1.6278488421200918,-2.027409533932657,-2.063118545247494,-2.1204100972002045,-1.905505548493326,-1.6104192153627819,-1.7842982300090595,-1.6941115252237176,-1.4996606088162252
304,-1.7089278648200306,-2.048999401394773,-2.1635898711864194,-2.2123588242015497,-1.9940013533668028,-1.7224599242146477,-1.6414930451177419,-1.5598944562865438,-1.4486486166362835
305,-1.7324941552974935,-2.0589654874236,-2.268250926733049,-2.3564243083796392,-2.0653262819690426,-1.658286836014261,-1.6182499130148602,-1.668363754941023,-1.4692283307887195
306,-1.8754899069351194,-2.0325661998603635,-2.3282275177627256,-2.2978328481382957,-2.091489744465227,-1.8914679572185595,-1.8061412722279235,-1.7539261937918267,-1.4654992373555178
307,-1.8994395414095167,-1.9155066293089413,-2.1778193772193055,-2.315600366297716,-2.2589185845811017,-1.8672489877123377,-1.8711936748078404,-1.6595352926635258,-1.5417578430271734
308,-1.8321919408895067,-1.941963040340207,-2.306699379574539,-2.335426134431735,-2.216141656464336,-1.7232259208157263,-1.9064175609238965,-1.55721430852307,-1.5571916645978594
309,-1.8660795868817388,-2.1329918757796023,-2.3440980952905774,-2.363924117413638,-2.170951813329873,-1.9394863025982225,-2.0213654340168357,-1.8691817960227672,-1.6426594068132911
310,-1.8967887734785973,-2.3026203217099814,-2.3184893791134598,-2.307480465380269,-2.2153529407395673,-1.8992344509619983,-1.8887569442925507,-1.8383612179458018,-1.5433709537379636
311,-1.7641524413873446,-2.0027735750583595,-2.251817446067575,-2.340262406197566,-2.266858878317933,-1.9228981073060265,-1.9050694732540026,-1.6979126025965243,-1.5950926744888139
312,-1.7361817619407358,-1.9855530373470651,-2.3534893404263606,-2.350700748857465,-2.138755757029892,-1.8016483626075788,-1.972514112936118,-1.639941600338838,-1.5745813408307694
313,-1.941486458233091,-2.0754570303680473,-2.1912751011369234,-2.3786080631824733,-2.1088829691681608,-1.9287681062710893,-1.959791307057952,-1.9337411764540777,-1.6807026983946025
314,-2.0004133059785847,-2.084323906352175,-2.2969121305822577,-2.3875161284071003,-2.2289921531276735,-1.9987819058719398,-2.0096128180348747,-1.8459196367369204,-1.58088479528184
315,-2.043745786114254,-2.2128587638393316,-2.29918811994202,-2.432741111011541,-2.3062687013883587,-1.9370206398324232,-1.865779962156411,-1.891488816203572,-1.3810595403619566
316,-1.7908829969670772,-2.0352663648199263,-2.2575184304107214,-2.3337627202314177,-2.2859137682966746,-1.8894905403460267,-1.7799377821940194,-1.8195321080703744,-1.5855651355151206
317,-1.652142313074986,-1.8930449134254583,-2.1306703259720847,-2.2420476854985303,-2.1533206742745667,-1.7241425963199166,-1.6749244635278344,-1.6637606629594714,-1.4599221842752597
318,-1.836091518570269,-2.0525820700366064,-2.3390001373831963,-2.2782218028570638,-2.200675501826063,-1.8640260070496912,-1.8919686414586612,-1.4822062733713808,-1.5230410904584455
319,-1.8324815999733681,-2.0453804530161674,-1.946201880031672,-2.1753633152505047,-2.173104104718792,-1.8096643168958668,-1.7901267381509465,-1.648819794726618,-1.3844734319192042
320,-1.912078961671821,-2.048680762836967,-1.9050931600223404,-2.0384087441495353,-1.9471747603589957,-1.9905453164447422,-1.7042673475670969,-1.869726936743557,-1.460703641187404
321,-1.8177895458715856,-2.016613977185537,-2.246759782843399,-2.3121432531266684,-2.107721308677412,-1.9210354551481053,-1.9256038679029601,-1.724696567167002,-1.6356795818335779
322,-1.8682459677988692,-1.9881028840863308,-2.3537789894982186,-2.3877053925227556,-2.2001005932057414,-1.8410423814937495,-1.9367315334864628,-1.78000870258038,-1.6518615075360872
323,-1.908833735696687,-2.129223484889563,-2.3719090272961427,-2.479161899161396,-1.958086533938717,-1.940793838519669,-1.8021250989215631,-1.835067759629981,-1.5460352136654913
324,-1.5400732692575427,-1.7659022491807226,-1.857022460721331,-2.066892942794776,-2.023509073896274,-1.6220463958548221,-1.759095060515143,-1.5554800358703071,-1.5030118032433633
325,-1.9169881709668823,-2.1612737536486857,-2.351970633746065,-2.453069878448624,-2.299074218656008,-1.8809983613068215,-1.7405060245352555,-1.8455592789377187,-1.4522899231839448
326,-1.907705726566643,-2.178272895509834,-2.4281290891659113,-2.4338765332403542,-2.2389105847596333,-1.8149897531488601,-1.8060456926959914,-1.8249636578621424,-1.6218526676409228
327,-1.6187871917198193,-1.8855624604932788,-2.0577068169342496,-2.052546622145004,-1.913255617369178,-1.6238276323520058,-1.4215904714997132,-1.5839915620654534,-1.547505113890357
328,-1.7533212545772985,-1.9600428004455763,-2.1469958372663727,-2.166225904710846,-2.171913048726456,-1.7949507970425829,-1.701477626818181,-1.7095630687125134,-1.4634118268515421
329,-1.7735385876983034,-1.9784480994574758,-2.4091160112966508,-2.5450559879611068,-2.2039281041652488,-1.8963477099250579,-1.9014494070426151,-1.6250979350927528,-1.7647039805924443
330,-1.6550072907750424,-2.0459881764116314,-2.2723138255108175,-2.3448194772059776,-2.098764477424964,-1.8881129570777446,-1.8222224756635024,-1.547619116376398,-1.5607544681879206
331,-1.7870005225079735,-2.075552080393632,-2.410602844115769,-2.3718303949558437,-2.1159165417144083,-1.8727089253700926,-1.936510196483875,-1.7878812277708576,-1.597391744989278
332,-1.7658324295829653,-1.9338391682580565,-2.1269601234108215,-2.2746450940892755,-2.0252040362733528,-1.8744097967323843,-1.9086961525708077,-1.68465296034828,-1.5807586712807442
333,-1.9382553555101354,-1.9707124772800542,-2.4321592465068513,-2.379747530473182,-2.2344651547847456,-1.8837298989747433,-2.009765039770848,-1.7947769986211273,-1.7386885993301884
334,-1.7418125888283773,-1.9304745531591294,-2.1320091437211226,-2.179830912356692,-2.021096828792956,-1.7423904518380064,-1.7703844651104022,-1.7572078407445184,-1.5504459409924825
335,-1.9861573081230137,-2.1533257779897204,-2.473609472481421,-2.5000871065647927,-2.3276185542009173,-1.8770054106548062,-1.935698806563647,-1.9102538564564788,-1.7461693669785618
336,-1.9658972413939635,-2.0799958909247467,-2.351799806167878,-2.482512320740702,-2.325335816894934,-1.860402676492837,-1.664796154601877,-1.9552935275372245,-1.6162272246396696
337,-1.7880224793105721,-2.006395705408729,-2.418731717241044,-2.4231523979298424,-2.212784420225587,-2.0582422875216815,-1.9895535411438119,-1.7332665255475403,-1.6159482087797832
338,-1.8178366945800406,-1.9756714330671894,-2.030120714699219,-2.308782212270622,-2.2275006264248254,-1.947026221443131,-1.8124284817432554,-1.7967485920417412,-1.615113754442205
339,-1.9056712491790533,-2.0619672533815003,-2.3038853293426937,-2.401696397323492,-2.202866554459276,-1.986289467230248,-1.969583827547182,-1.8283357712438173,-1.6576275907116407
340,-1.8925218343125831,-1.9801296577921794,-2.4266526100390604,-2.362692101354414,-2.2632350088455033,-1.8394535756311867,-1.7416612695106928,-1.914213488624182,-1.5687998842525421
341,-1.6813977228032573,-1.8340986276361626,-2.190406311513872,-2.226004131879475,-2.006950120807423,-1.9584453394901995,-1.8057540551268034,-1.6039553848127097,-1.4687775117344943
342,-1.7200096033498864,-1.960741093687988,-2.2831046356375087,-2.3180710256726433,-2.111157937606243,-1.911666128298857,-1.6187432412501332,-1.6168856962211424,-1.6257987146881434
343,-1.9590402882266027,-2.073171461576068,-2.3328569155701087,-2.5249072236490804,-2.3642899727840043,-1.9954919126616213,-1.9891630196017858,-1.8170816925141144,-1.6085752802709539
344,-1.9852363882313857,-1.8797278853327222,-2.276396698074354,-2.481433163285939,-2.3909431141488016,-1.7624532124802061,-2.0285493653418167,-1.7430853638148,-1.7229676990356406
345,-2.3145831403767683,-2.493114339998117,-2.7358727135469825,-2.894530474490988,-2.563383972703079,-2.0282477218534463,-2.1672195214814236,-2.1658802288159182,-1.8426170389840542
346,-2.0013078996524944,-2.0906478889500835,-2.069999204015324,-2.264157970053703,-2.057426001616928,-1.9290839837383582,-2.0170345132617427,-2.004101935326333,-1.8376110557072665
347,-1.8891052497019278,-2.0056449660829174,-2.405412062925113,-2.4842198207054733,-2.2658445755109997,-1.8954101792208244,-1.893544388887631,-1.9299546059897166,-1.667628234320937
348,-1.8557479951885254,-1.9049653019525419,-2.046214800421823,-2.3416276888468857,-2.179353772774267,-1.9710048315708626,-1.6887130645888206,-1.7548866916195343,-1.7428281002828307
349,-2.0661265957510224,-2.1586193185196096,-2.305973895716971,-2.3114991422195463,-2.344546633755409,-1.8751321822614913,-1.96368313063565,-1.8600140097551552,-1.616207607224109
350,-1.9418341084321078,-1.917600512851431,-2.2647685902440964,-2.285660916529173,-2.2200361055132194,-1.9074241937595329,-1.7511976609535864,-1.8738298651626366,-1.5457001963813777
351,-1.8804982826950771,-1.9569180343447574,-2.1727241673403923,-2.3187644646128245,-2.152918702753456,-1.968817160458363,-1.9939150631563123,-1.8271992226133946,-1.6881849083645917
352,-1.955436170243133,-2.0585273833417426,-2.376674534784316,-2.387856904719845,-2.1824364515493078,-1.819792549596362,-1.9714621645250594,-1.8273249443422157,-1.7170779878788534
353,-2.145633174958862,-2.133020564953996,-2.4444216913148433,-2.583170778447933,-2.2926510376405678,-1.8539002642602636,-2.0545552985276454,-2.0672961385371598,-1.6743615961017129
354,-1.9611288697823916,-1.9811651641797017,-2.381911558758471,-2.4855633237395707,-2.2597801978133627,-1.9954475242744645,-1.7974780722431998,-2.082296348383555,-1.722147588112547
355,-1.918091355305301,-2.0141509931318162,-2.328054541073552,-2.327552902433094,-2.2594040033550415,-2.011436326523014,-1.6453011369642982,-1.9615651850882494,-1.8319451801550646
356,-2.0240686976025364,-2.036686119530379,-2.3650713960695398,-2.532188693386925,-2.4140873208095606,-1.9620458056596637,-2.0566244711038952,-1.7734295985333903,-1.7062226035304842
357,-1.872195519294974,-2.1119338849014624,-2.0625637600424054,-2.2076897087424245,-2.046367344317444,-1.6175782699042784,-1.5641253047487635,-1.5907482974893574,-1.6505674226276739
358,-1.7370817448351048,-1.9223543665990193,-2.2031428863410594,-2.2163897895022204,-1.9377359135970473,-1.8164016752591143,-1.7535765788710622,-1.7633330326239922,-1.696392362321016
359,-1.684994874292076,-1.8530570733900111,-2.134282723051967,-2.2079118941207807,-1.8149432024794176,-1.8319436176496375,-1.8142434384091162,-1.6232173402634833,-1.5901214995544048
360,-1.7088152747701109,-1.951247943708778,-2.0236483540044277,-2.0937867805356967,-1.798879986203353,-1.6518133524077556,-1.66105289505139,-1.6890153960188068,-1.4337075885445054
361,-1.9060081853189772,-1.8052362441020116,-2.2240179164163956,-2.3296383309169175,-1.9498170355696969,-1.790826730817564,-1.976054773781571,-1.8298671966905868,-1.5417881219597553
362,-1.9091204600751193,-1.9173661166508777,-1.859885068993167,-2.290638251383321,-2.1220329478800637,-1.8860393328646945,-1.8335559275323579,-1.830137187357358,-1.736419149691085
363,-1.8689056361095426,-1.9246162671759472,-2.174511643896813,-2.2226253450295537,-2.0516719728130632,-1.9517748380936142,-1.8601226600415588,-1.68926078909964,-1.6237638165310586
364,-1.5638201463747412,-1.7200970131108622,-2.1466403947038804,-2.162321609743933,-2.0694475071077965,-1.750289738526119,-1.7684875347588682,-1.3898461846962211,-1.4271439847080725
365,-1.9604811483743279,-1.942140411686045,-2.4051119795113767,-2.5022161871740614,-2.1613705968757655,-1.9618854521086644,-1.8345453485402907,-1.7509336644235416,-1.6455546738851996
366,-1.653030153364379,-1.9611168668306775,-2.318138385120066,-2.4059644958154776,-2.149023457091609,-1.8087331220521854,-2.1165546868370897,-1.7078406746908552,-1.714662666259002
367,-2.027378578413507,-2.0319047734356808,-2.258786855283743,-2.410799716377037,-2.2033315702323106,-1.6947162962310498,-1.716155675836636,-1.890480878168511,-1.630233895181853
368,-1.8025418713931598,-2.0470084299649196,-2.267222275721675,-2.328184926194651,-2.2341524472522574,-1.8110165625790073,-1.8956463132730634,-1.945216494703473,-1.6222133800099827
369,-2.0317066038117297,-1.9190659776718295,-2.2679757608358964,-2.344941917731902,-2.239778249630099,-1.8450851152527334,-1.8932332033037302,-1.9258548380580842,-1.7891880366618698
370,-2.208565139409809,-2.2271342710234454,-2.3230058993415623,-2.56949081265471,-2.1623642535525645,-1.9332775663261088,-2.0212614584519373,-1.7375780761028288,-1.5192954311122204
371,-1.9678974442041324,-1.945544851987684,-2.213134772332212,-2.3495751669853244,-2.111526813647655,-1.806863776466532,-1.852097918875747,-1.7918261764834946,-1.5914746511742066
372,-1.9480310357443682,-2.0005312531808346,-2.3457375349714185,-2.315464269630935,-2.129943037401961,-1.6902687068107851,-2.006317246320727,-1.787736904786825,-1.6735585349054032
373,-2.116425096367539,-1.9163547993083876,-2.279239875874597,-2.4069715250843244,-2.1195047730274528,-1.788264173678919,-1.8311667883637717,-1.7070432282995918,-1.7725318402842536
374,-1.864754563055848,-1.8105033546512759,-2.2086921062654286,-2.4364575126697834,-2.0444158632643212,-1.8470363369994367,-1.6688047990319124,-1.7844386851798015,-1.470106411880995
375,-1.8782542746058788,-1.9843730074425476,-2.319613821762982,-2.397979962487161,-2.077785210280064,-1.8636520378471997,-1.8153854708629447,-1.764042039896715,-1.7384854534572638
376,-1.8412199820852109,-1.7381254240871873,-2.3995304350650937,-2.4015233522896198,-2.042154230507297,-1.7620176918111272,-1.8764532194875327,-1.8150233926268335,-1.6797699408830582
377,-1.8477565341002102,-1.9392180212168229,-2.351878361696121,-2.3778407163661552,-2.0057360042510766,-1.8553704246500018,-1.9461705185025053,-1.6167274331811643,-1.7578073392069036
378,-1.7982033619784321,-1.7706712919068759,-2.3610147271776754,-2.463983853192517,-2.1820112864876164,-1.921061945311973,-1.8732151962128012,-1.6031883732678966,-1.560722741927804
379,-2.0059095788680565,-2.0305498143462506,-2.3352706955974374,-2.5588409950734268,-1.933410857969707,-2.0668702346272427,-2.092283811789193,-1.853357311222651,-1.7707249287521702
380,-1.9066668483983278,-1.900671880380975,-2.2441965060028912,-2.36320279287859,-2.162470270821032,-1.9364521546837559,-1.749280662446423,-1.785290728275132,-1.6978481366125286
381,-1.9152979920095106,-1.8569685595304979,-2.1014851056307653,-2.311413345857601,-2.0702154624841858,-2.0353794382786647,-1.8089429007624978,-1.6732794195252394,-1.5418162188891105
382,-1.6929070430629825,-1.9599982835234293,-2.3657730796716905,-2.3098189607357646,-2.0857196451717077,-1.834543687706825,-1.4954218898563205,-1.5282112507071157,-1.6305424607985062
383,-1.6736934643697097,-1.946575464870671,-2.3491167458565005,-2.312418881313457,-1.9464823802542375,-1.7699062984490284,-1.6673576747988945,-1.3899543852077965,-1.6117168952571415
384,-1.7061879886629467,-1.8155776972087472,-2.044425522228551,-2.2941274226936215,-1.9688785114672323,-1.8352873283204925,-1.8131027325222882,-1.4706424909223481,-1.7688284779894021
385,-1.5693248673701041,-1.8385304804044236,-2.2254879792134608,-2.1481975393905324,-1.8594986614552396,-1.5920800677603746,-1.5562488520601534,-1.3447684129416155,-1.6059510704961528
386,-1.5893071635756466,-1.8855552522618897,-2.1759498869607925,-2.1796386488353936,-2.066214784068864,-2.023794053738293,-1.7311714820702293,-1.4173188406579855,-1.63875916058345
387,-1.6978438235783722,-1.993171883808373,-2.3235099547653233,-2.3381030116108183,-2.220980692039151,-2.025427179319729,-1.8583739132439518,-1.5811202116999432,-1.553763910391995
388,-1.9180803465005638,-2.013243427706579,-2.3488739660199,-2.3372226274884578,-2.03600304838147,-1.9984621017557533,-1.9472387432553155,-1.7643460970126912,-1.7383585761565714
389,-1.875578617510467,-1.9193654186223632,-2.3524773451300267,-2.3887160300836014,-2.352109047494532,-1.81760345670667,-1.9633746650789403,-1.7016846500035463,-1.616760693349317
390,-2.1542628635448184,-2.105552552918863,-2.452179713963997,-2.526404545566619,-2.2397263513884633,-1.9852952317320953,-2.0609513120639913,-1.9394166845662457,-1.8724615898525834
391,-2.057798226655375,-2.06701134787183,-2.4011229684317668,-2.4602157979147448,-2.0180075375634083,-2.027659785239311,-1.8132888609130762,-1.759795192950799,-1.6562014549982467
392,-2.075431240336365,-2.304357833077292,-2.478191894660228,-2.5173401136726374,-2.127834456828822,-2.005964068203512,-2.1205673036608386,-1.9590547050761784,-1.8194721716369844
393,-1.7519995930482684,-1.9990595370974311,-2.325929325106571,-2.3702593857701775,-2.190275422742283,-2.071064555114703,-1.8248839368021723,-1.8066878814061882,-1.5743455416093934
394,-2.0779463761458725,-2.113364381470668,-2.5341174193249776,-2.5026539888561694,-2.35742292375716,-2.041834191815745,-1.9960693268685443,-1.8616283822276543,-1.765417976666194
395,-2.1156885774553595,-2.07148797908928,-2.2467430624707125,-2.2884207480413465,-2.272115017198927,-1.8539083671487813,-1.9103553742667962,-1.940523702151496,-1.807987396747874
396,-1.8428112194041775,-1.9525623894582043,-2.2765635086853115,-2.3027344667904783,-2.26218854202035,-2.0129879311293024,-1.9817199697928793,-1.8190473784404169,-1.7313085428764479
397,-2.0403156444158497,-2.032155834236423,-2.308981479437451,-2.3751082290061887,-2.1934403375347897,-2.1337954751369654,-2.004652965187006,-1.9401870694204624,-1.798219134075605
398,-1.9025043351821351,-1.964706711926305,-2.334151639358887,-2.438877720355905,-2.383218181357587,-2.0505609187471934,-1.975834474364614,-1.7013412864991746,-1.7986131999415031
399,-1.7479603630014342,-2.0014785338017633,-2.3109645512166144,-2.3370242380793558,-2.2680748963731134,-2.0211665466515707,-1.9104257539389538,-1.729433041489305,-1.6652711454442495
400,-2.0048817750879806,-1.9904702436134736,-2.4225388560579715,-2.492913828606205,-2.418379554945358,-2.00287610688914,-1.9414426296340166,-1.809358211815582,-1.6606999696942726
401,-1.9473855759166359,-2.1746470182014357,-2.4270420132252557,-2.445958011732338,-2.2773184187059026,-2.0245153200484456,-1.945719610888178,-1.8002911869065206,-1.7488184010191798
402,-2.102850517109077,-2.0446784610050126,-2.2905940621734797,-2.396935562073099,-2.3282887273613975,-1.9150422526839364,-1.8821638015317468,-1.9116362122377575,-1.8036819803584456
403,-1.7791365498001879,-1.9792266077473215,-2.058397377948053,-2.2765385483595373,-2.221106652279794,-1.7412314832365532,-1.895057680787576,-1.678398191302341,-1.5380752168808083
404,-1.512321166936368,-1.7839467447188688,-1.8339794238160112,-1.9607240198521203,-1.8676888078293672,-1.4065434409030346,-1.553346711396737,-1.3036615350479601,-1.4351249037842766
405,-1.7651169879471034,-1.8340854784323188,-2.0573789329269636,-2.188732588282579,-1.9611697770311585,-1.5687607592463582,-1.6453379044115748,-1.6118517916227393,-1.5805315099603165
406,-1.950751286526855,-2.0648362576291546,-2.2766097955886915,-2.526492839685406,-2.2504564571776497,-1.6254657361353226,-1.869316521127865,-1.8091030200882516,-1.7219459035775446
407,-2.150673629441694,-2.2148660774179683,-2.516328887384898,-2.6746361014994307,-2.3678215450551776,-1.9353598961278966,-1.9454291297397448,-1.9850211409494245,-1.757916360703885
408,-2.0599492064573908,-2.0505821181887356,-2.4439789084752803,-2.520642373980431,-2.423729907017223,-1.995843314863682,-1.9089165667857855,-1.9787728242082725,-1.734158708477294
409,-1.7434086831567877,-1.9068082295510012,-2.1186571053921024,-2.2506063519611064,-2.110597596985829,-1.5306391607147865,-1.7320463824283563,-1.6494660375367802,-1.6864858829952696
410,-1.7998779555466418,-1.9304451465303163,-2.0788810401237434,-2.1630977312351396,-2.0941530139319156,-1.802610592162543,-1.8656836929502738,-1.783186826668796,-1.5578037793773658
411,-1.9029940937211873,-1.9441356498091136,-2.140108058589856,-2.2846139611298755,-2.0667712351033805,-1.9524465131307858,-1.7078221098393336,-1.7656367983383203,-1.5883416321308426
412,-1.7743504448628753,-1.9665500891171137,-2.132913743185618,-2.1012454131737286,-1.8987677016484759,-1.8350729744799856,-1.728841591614698,-1.5674646151970275,-1.6336893665183432
413,-1.8173154618385332,-2.0585180603795017,-2.3659721088639305,-2.364807559347096,-1.9275722912817277,-1.837004381943101,-1.8026564425771299,-1.6788014773563067,-1.684051451110434
414,-2.022530867079959,-2.1045066501796206,-2.2291930470692183,-2.2987822675621454,-2.123218923900416,-1.7082040644351433,-1.967886054031445,-1.9636087277539334,-1.7805526733614636
415,-1.941251692293028,-2.008248412767529,-2.3555854955456397,-2.319491077348043,-2.0252863018866467,-1.8416270248267856,-1.8702292605924673,-1.779388630439462,-1.6396959552979082
416,-2.112493271181856,-2.1702457322197124,-2.4254579483272134,-2.4261466499706525,-2.354540608134388,-2.0146118343594686,-1.9252378009261664,-1.9471732708333263,-1.8287495032996102
417,-1.8352617680145773,-2.178703838716758,-2.3709570490118463,-2.404166561210161,-2.2391329602827352,-1.9961820854624683,-1.8986192191929792,-1.7449035714841172,-1.7633121573849158
418,-1.8676073809830773,-2.0126472167415455,-2.150269082170603,-2.1772489387759775,-1.9985669944819482,-1.8658261347349094,-1.7957663382313385,-1.7455154585945183,-1.651411665678084
419,-1.7324295615145628,-1.929108392051333,-1.9168006674606815,-2.0735504657939603,-1.9731759878960768,-1.7148066492133225,-1.8896577696341261,-1.6604434667667995,-1.5841052340453463
420,-2.0528219415043845,-2.086950795745529,-2.24550392226069,-2.4924955155105564,-2.320204071305082,-1.9288125570085721,-1.9354265019111678,-1.9368128062961203,-1.6669525709934487
421,-2.031430595798698,-2.1512307338113628,-2.3757434207693815,-2.3695363074127704,-2.2791995728490124,-1.9891456249487958,-1.895170276898847,-1.8890502846200097,-1.5613233848849517
422,-2.072558118297445,-2.2947354340595902,-2.2610585235738814,-2.3910491327222214,-2.3631289357681107,-1.9966646686252776,-2.090509520255296,-1.9506680909457497,-1.7525247328725198
423,-2.268460732024151,-2.5094437461121406,-2.5020643778208904,-2.7167511028390976,-2.599567359139874,-2.004445751454074,-2.094977759842,-2.183765591299695,-1.823010112658647
424,-1.4059033710106064,-2.7066309549074488,-2.1891186433971024,-2.3443413139105456,-2.890981170534736,-1.8126400316202818,-1.584388620087853,-2.0888862177458183,-1.8147461168079668
425,-2.4187881829070874,-2.4300343398098674,-2.4957722749470883,-2.867196511712218,-2.6939124769054987,-2.113664572410007,-2.374047018572555,-2.2398454438027033,-1.9257905232634671
426,-2.2266565379224352,-2.383157923452138,-2.3612230591202716,-2.5608881107627006,-2.3120265254115484,-2.2479007831904485,-2.2638620063503594,-2.0454012235787307,-1.8679001154088644
427,-2.1948953243338103,-1.952750273371518,-2.4030104896702182,-2.4395002860647237,-2.241911989160874,-2.1078336394334474,-2.0684249898563483,-1.8976591103681593,-1.6600834685184205
428,-2.0099946708817775,-2.1322438767554144,-2.0485739709246933,-2.272487969175275,-2.21940457245592,-2.036940330053856,-1.836798904701562,-1.7427673159161992,-1.7079512786405961
429,-2.9006336763074776,-3.3627858783539275,-3.7280780517220586,-3.0748509807368367,-3.128024921524168,-2.4923995343867023,-3.201663628060287,-2.316682769768305,-2.724440066243588
430,-2.0607763054617148,-1.9634637683314882,-1.9918903107196408,-2.249607421738369,-1.962402883491096,-1.776376699457059,-1.95941369776408,-1.9277099177203263,-1.7118365470750547
431,-2.0336293496734075,-2.1645506781118646,-2.2130019948731294,-2.292104072401756,-2.0993100164862724,-1.8506047660177212,-2.136752852052999,-1.802667632153001,-1.721429202840779
432,-2.1025428949755876,-2.129934544821403,-2.1646106245350856,-2.1896384018581685,-2.098059599688738,-1.963972970399191,-2.0291206886447393,-1.932357204330502,-1.6121775246207066
433,-1.8995496344345397,-2.1746899482283615,-2.081460832091957,-2.3426177884994277,-2.12937781270833,-1.811802168467066,-2.0604139510531336,-1.901994582197156,-1.7771868831833662
434,-1.9128148314255435,-1.9048878977203376,-1.9511350454856635,-2.083219315445874,-2.1839918353563514,-1.5286373396890804,-1.9540514356074734,-1.7327134756947933,-1.6641709289131015
435,-2.1993270978009005,-2.187694746802317,-2.0409556127271378,-2.250753746019917,-2.1622033176887303,-1.8054887712544165,-1.9659037017204417,-2.132338751862651,-1.7442119745791014
436,-1.8683205674875936,-2.0702661541362906,-2.2279002436203985,-2.3177447710773733,-2.2997839170109997,-1.7849589004808846,-1.9582099591692963,-1.7683793462487996,-1.792979867239669
437,-1.9806460690586183,-2.0839498224281896,-2.2412851689041715,-2.3687763122842185,-2.3220575335037417,-1.9264255797834748,-2.0355208412712265,-1.8963115103912254,-1.8420224287005942
438,-1.6623155847902458,-2.2842778409394335,-2.3671754516214687,-2.462450613520847,-2.422474108977216,-1.9600236599558278,-2.083737267863019,-1.8931595439622033,-1.8521932983129057
439,-2.1372752337400684,-2.2931332482235725,-2.244898523566085,-2.2930343132724227,-2.2081986504494537,-1.88597270085299,-1.9343066027491036,-1.98608841303299,-1.7506458220702854
440,-2.2847114320011146,-2.613106556883493,-2.6783005472494756,-2.7616061326304795,-2.3648855149968235,-2.085934777809162,-2.338084560693965,-2.232191205112891,-1.9559399822769872
441,-2.1201590490905375,-2.2906421882699086,-2.3395970223123865,-2.4263105603420714,-2.284209753958396,-2.0129990882260214,-2.133349637316255,-2.0571758005534173,-1.7703222122373183
442,-1.8993018891075772,-2.1492836638061057,-2.180874127207033,-2.150740614436616,-2.3462447673018887,-1.9744866991585037,-1.9476386631156613,-1.6929921078512769,-1.7712824923748012
443,-1.7691783406026345,-1.8958250553938059,-2.065748317265615,-2.063549616673336,-2.0944526129319097,-1.7739008625026436,-1.7346533670915372,-1.6145368588163358,-1.5576312151899667
444,-1.7171494935470268,-2.13173407182436,-2.162362005159717,-2.2440167857097477,-2.1057323734497206,-1.6529130352637522,-1.9423071497127677,-1.6499729733850848,-1.6423449872241365
445,-1.9339018784539879,-2.2527715504073655,-2.3828082941425643,-2.417063744007762,-2.371999693875748,-1.9567535917434211,-2.124516535376205,-1.9040585971446682,-1.8153159359922335
446,-1.7827321573248267,-2.0726961517437825,-2.3131051944854413,-2.340491626846029,-2.263357031851206,-1.7992958207495988,-1.9476468226067096,-1.6750727536722225,-1.827676827650384
447,-1.748917244629877,-2.1164160315565064,-2.142839987693414,-2.302968915174709,-2.217601713192567,-1.818009271273705,-1.9919660282813205,-1.7688855351416302,-1.6362795253338107
