,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
274,-1.0882377925555125,-1.4316355713271902,-1.640715205215602,-1.60595434680612,-1.7433018691234592,-1.4937018963499564,-1.6954744342519972,-1.7321489342351448,-1.8275862080580947,-1.86901302885625,-1.840182911395292,-1.7556180717945187,-1.9063318946421783,-1.943797912871614,-1.8558608220443646,-1.8407364222267806,-1.7671857008906386,-1.9772817730729562,-1.9745323504589238,-1.927028131648067,-1.3104043643464691,-1.7121592008424917,-1.9641089755678767,-1.8314005658734773,-1.8973423840403876,-1.8290662613221689,-1.8069746239093007,-1.6164444115975571,-1.6330343353205976,-1.7354024779796717,-1.4109959697189582,-1.3015005876279764,-1.636832560934811,-1.4465287839875651,-1.5564334039974435,-1.142381643691107,-1.39300495010227,-1.569997496534133,-1.536772344623319,-1.5375188845113468,-1.1983933155695234,-1.2069474581492763,-1.3147462724818175,-1.452011167930769,-1.4801880914550118
275,-1.2871956763330374,-1.0882377925555125,-1.4316355713271902,-1.640715205215602,-1.60595434680612,-1.551329327501448,-1.4937018963499564,-1.6954744342519972,-1.7321489342351448,-1.8275862080580947,-1.6996428393579264,-1.840182911395292,-1.7556180717945187,-1.9063318946421783,-1.943797912871614,-1.693329440755893,-1.8407364222267806,-1.7671857008906386,-1.9772817730729562,-1.9745323504589238,-1.6456158994193704,-1.3104043643464691,-1.7121592008424917,-1.9641089755678767,-1.8314005658734773,-1.5266690569630172,-1.8290662613221689,-1.8069746239093007,-1.6164444115975571,-1.6330343353205976,-1.3541010100806232,-1.4109959697189582,-1.3015005876279764,-1.636832560934811,-1.4465287839875651,-1.1626491259627996,-1.142381643691107,-1.39300495010227,-1.569997496534133,-1.536772344623319,-1.2035198857057066,-1.1983933155695234,-1.2069474581492763,-1.3147462724818175,-1.452011167930769
276,-1.5320181071764587,-1.2871956763330374,-1.0882377925555125,-1.4316355713271902,-1.640715205215602,-1.8093097331055779,-1.551329327501448,-1.4937018963499564,-1.6954744342519972,-1.7321489342351448,-1.9423400062170433,-1.6996428393579264,-1.840182911395292,-1.7556180717945187,-1.9063318946421783,-1.9139560073291768,-1.693329440755893,-1.8407364222267806,-1.7671857008906386,-1.9772817730729562,-1.87249064854854,-1.6456158994193704,-1.3104043643464691,-1.7121592008424917,-1.9641089755678767,-1.8421149388532208,-1.5266690569630172,-1.8290662613221689,-1.8069746239093007,-1.6164444115975571,-1.3918480436932046,-1.3541010100806232,-1.4109959697189582,-1.3015005876279764,-1.636832560934811,-1.4484072336539227,-1.1626491259627996,-1.142381643691107,-1.39300495010227,-1.569997496534133,-1.3591431254768167,-1.2035198857057066,-1.1983933155695234,-1.2069474581492763,-1.3147462724818175
277,-1.608427604086051,-1.5320181071764587,-1.2871956763330374,-1.0882377925555125,-1.4316355713271902,-1.7770659497096495,-1.8093097331055779,-1.551329327501448,-1.4937018963499564,-1.6954744342519972,-1.9195655000397651,-1.9423400062170433,-1.6996428393579264,-1.840182911395292,-1.7556180717945187,-1.92946914082816,-1.9139560073291768,-1.693329440755893,-1.8407364222267806,-1.7671857008906386,-1.8527775259630157,-1.87249064854854,-1.6456158994193704,-1.3104043643464691,-1.7121592008424917,-1.77282218360009,-1.8421149388532208,-1.5266690569630172,-1.8290662613221689,-1.8069746239093007,-1.4494224085331477,-1.3918480436932046,-1.3541010100806232,-1.4109959697189582,-1.3015005876279764,-1.455071223620511,-1.4484072336539227,-1.1626491259627996,-1.142381643691107,-1.39300495010227,-1.3301667795500585,-1.3591431254768167,-1.2035198857057066,-1.1983933155695234,-1.2069474581492763
278,-1.563325423146058,-1.608427604086051,-1.5320181071764587,-1.2871956763330374,-1.0882377925555125,-1.6651550579286027,-1.7770659497096495,-1.8093097331055779,-1.551329327501448,-1.4937018963499564,-1.9266672858701854,-1.9195655000397651,-1.9423400062170433,-1.6996428393579264,-1.840182911395292,-1.9222047607724895,-1.92946914082816,-1.9139560073291768,-1.693329440755893,-1.8407364222267806,-1.7497348998593725,-1.8527775259630157,-1.87249064854854,-1.6456158994193704,-1.3104043643464691,-1.8622637444023307,-1.77282218360009,-1.8421149388532208,-1.5266690569630172,-1.8290662613221689,-1.4831575688909067,-1.4494224085331477,-1.3918480436932046,-1.3541010100806232,-1.4109959697189582,-1.4120291708253168,-1.455071223620511,-1.4484072336539227,-1.1626491259627996,-1.142381643691107,-1.3029489290064855,-1.3301667795500585,-1.3591431254768167,-1.2035198857057066,-1.1983933155695234
279,-1.5899822067081217,-1.563325423146058,-1.608427604086051,-1.5320181071764587,-1.2871956763330374,-1.772117354716791,-1.6651550579286027,-1.7770659497096495,-1.8093097331055779,-1.551329327501448,-1.9638092572547425,-1.9266672858701854,-1.9195655000397651,-1.9423400062170433,-1.6996428393579264,-2.054545653987035,-1.9222047607724895,-1.92946914082816,-1.9139560073291768,-1.693329440755893,-1.9894364285759054,-1.7497348998593725,-1.8527775259630157,-1.87249064854854,-1.6456158994193704,-1.840480652320627,-1.8622637444023307,-1.77282218360009,-1.8421149388532208,-1.5266690569630172,-1.4896170846316144,-1.4831575688909067,-1.4494224085331477,-1.3918480436932046,-1.3541010100806232,-1.3690219093585605,-1.4120291708253168,-1.455071223620511,-1.4484072336539227,-1.1626491259627996,-1.4580588923941584,-1.3029489290064855,-1.3301667795500585,-1.3591431254768167,-1.2035198857057066
280,-1.6765814154826493,-1.5899822067081217,-1.563325423146058,-1.608427604086051,-1.5320181071764587,-1.8311149114081373,-1.772117354716791,-1.6651550579286027,-1.7770659497096495,-1.8093097331055779,-2.0063878859584636,-1.9638092572547425,-1.9266672858701854,-1.9195655000397651,-1.9423400062170433,-1.984185834871156,-2.054545653987035,-1.9222047607724895,-1.92946914082816,-1.9139560073291768,-1.869759113497063,-1.9894364285759054,-1.7497348998593725,-1.8527775259630157,-1.87249064854854,-1.985712258724186,-1.840480652320627,-1.8622637444023307,-1.77282218360009,-1.8421149388532208,-1.6697969031029627,-1.4896170846316144,-1.4831575688909067,-1.4494224085331477,-1.3918480436932046,-1.7284893983890732,-1.3690219093585605,-1.4120291708253168,-1.455071223620511,-1.4484072336539227,-1.514780970264718,-1.4580588923941584,-1.3029489290064855,-1.3301667795500585,-1.3591431254768167
281,-1.6313662025501885,-1.6765814154826493,-1.5899822067081217,-1.563325423146058,-1.608427604086051,-1.8513660720577518,-1.8311149114081373,-1.772117354716791,-1.6651550579286027,-1.7770659497096495,-1.9612688937938263,-2.0063878859584636,-1.9638092572547425,-1.9266672858701854,-1.9195655000397651,-2.0578113116536163,-1.984185834871156,-2.054545653987035,-1.9222047607724895,-1.92946914082816,-1.9149155464857066,-1.869759113497063,-1.9894364285759054,-1.7497348998593725,-1.8527775259630157,-1.950377033389185,-1.985712258724186,-1.840480652320627,-1.8622637444023307,-1.77282218360009,-1.5493573601345552,-1.6697969031029627,-1.4896170846316144,-1.4831575688909067,-1.4494224085331477,-1.5131500017416624,-1.7284893983890732,-1.3690219093585605,-1.4120291708253168,-1.455071223620511,-1.23240177521931,-1.514780970264718,-1.4580588923941584,-1.3029489290064855,-1.3301667795500585
282,-1.4353879964153269,-1.6313662025501885,-1.6765814154826493,-1.5899822067081217,-1.563325423146058,-1.7406007657385183,-1.8513660720577518,-1.8311149114081373,-1.772117354716791,-1.6651550579286027,-1.8554368930161584,-1.9612688937938263,-2.0063878859584636,-1.9638092572547425,-1.9266672858701854,-1.925084937883526,-2.0578113116536163,-1.984185834871156,-2.054545653987035,-1.9222047607724895,-1.7701114457831462,-1.9149155464857066,-1.869759113497063,-1.9894364285759054,-1.7497348998593725,-1.5915584622386072,-1.950377033389185,-1.985712258724186,-1.840480652320627,-1.8622637444023307,-1.5627431132315737,-1.5493573601345552,-1.6697969031029627,-1.4896170846316144,-1.4831575688909067,-1.3872631331633765,-1.5131500017416624,-1.7284893983890732,-1.3690219093585605,-1.4120291708253168,-1.5409965339353855,-1.23240177521931,-1.514780970264718,-1.4580588923941584,-1.3029489290064855
283,-1.4160895945296017,-1.4353879964153269,-1.6313662025501885,-1.6765814154826493,-1.5899822067081217,-1.7600932262112972,-1.7406007657385183,-1.8513660720577518,-1.8311149114081373,-1.772117354716791,-2.0213384874947713,-1.8554368930161584,-1.9612688937938263,-2.0063878859584636,-1.9638092572547425,-2.108989888602789,-1.925084937883526,-2.0578113116536163,-1.984185834871156,-2.054545653987035,-1.8230255402113356,-1.7701114457831462,-1.9149155464857066,-1.869759113497063,-1.9894364285759054,-1.730656350164112,-1.5915584622386072,-1.950377033389185,-1.985712258724186,-1.840480652320627,-1.594191078387553,-1.5627431132315737,-1.5493573601345552,-1.6697969031029627,-1.4896170846316144,-1.2984706385415516,-1.3872631331633765,-1.5131500017416624,-1.7284893983890732,-1.3690219093585605,-1.4598154507755408,-1.5409965339353855,-1.23240177521931,-1.514780970264718,-1.4580588923941584
284,-1.4959132027580324,-1.4160895945296017,-1.4353879964153269,-1.6313662025501885,-1.6765814154826493,-1.7129432680077088,-1.7600932262112972,-1.7406007657385183,-1.8513660720577518,-1.8311149114081373,-1.8704420798819352,-2.0213384874947713,-1.8554368930161584,-1.9612688937938263,-2.0063878859584636,-2.010029164343349,-2.108989888602789,-1.925084937883526,-2.0578113116536163,-1.984185834871156,-1.659957843756508,-1.8230255402113356,-1.7701114457831462,-1.9149155464857066,-1.869759113497063,-1.7494286352553694,-1.730656350164112,-1.5915584622386072,-1.950377033389185,-1.985712258724186,-1.6523197661160693,-1.594191078387553,-1.5627431132315737,-1.5493573601345552,-1.6697969031029627,-1.4616890013547925,-1.2984706385415516,-1.3872631331633765,-1.5131500017416624,-1.7284893983890732,-1.3434875123436876,-1.4598154507755408,-1.5409965339353855,-1.23240177521931,-1.514780970264718
285,-1.627223317312842,-1.4959132027580324,-1.4160895945296017,-1.4353879964153269,-1.6313662025501885,-2.004724063621609,-1.7129432680077088,-1.7600932262112972,-1.7406007657385183,-1.8513660720577518,-2.10676932670229,-1.8704420798819352,-2.0213384874947713,-1.8554368930161584,-1.9612688937938263,-2.1824273091026067,-2.010029164343349,-2.108989888602789,-1.925084937883526,-2.0578113116536163,-1.9522832658936884,-1.659957843756508,-1.8230255402113356,-1.7701114457831462,-1.9149155464857066,-1.955792323873387,-1.7494286352553694,-1.730656350164112,-1.5915584622386072,-1.950377033389185,-1.8615628308072627,-1.6523197661160693,-1.594191078387553,-1.5627431132315737,-1.5493573601345552,-1.6861630390552482,-1.4616890013547925,-1.2984706385415516,-1.3872631331633765,-1.5131500017416624,-1.4724574038786589,-1.3434875123436876,-1.4598154507755408,-1.5409965339353855,-1.23240177521931
286,-1.6883790541878616,-1.627223317312842,-1.4959132027580324,-1.4160895945296017,-1.4353879964153269,-1.9941253216290695,-2.004724063621609,-1.7129432680077088,-1.7600932262112972,-1.7406007657385183,-2.0686388903064157,-2.10676932670229,-1.8704420798819352,-2.0213384874947713,-1.8554368930161584,-2.1251536051784834,-2.1824273091026067,-2.010029164343349,-2.108989888602789,-1.925084937883526,-1.9351334678502132,-1.9522832658936884,-1.659957843756508,-1.8230255402113356,-1.7701114457831462,-1.7778693209087004,-1.955792323873387,-1.7494286352553694,-1.730656350164112,-1.5915584622386072,-1.6787117926843984,-1.8615628308072627,-1.6523197661160693,-1.594191078387553,-1.5627431132315737,-1.6850035756160533,-1.6861630390552482,-1.4616890013547925,-1.2984706385415516,-1.3872631331633765,-1.530711396575175,-1.4724574038786589,-1.3434875123436876,-1.4598154507755408,-1.5409965339353855
287,-1.5147707679780311,-1.6883790541878616,-1.627223317312842,-1.4959132027580324,-1.4160895945296017,-1.9165098378751027,-1.9941253216290695,-2.004724063621609,-1.7129432680077088,-1.7600932262112972,-2.0592208907465372,-2.0686388903064157,-2.10676932670229,-1.8704420798819352,-2.0213384874947713,-2.1083255735237283,-2.1251536051784834,-2.1824273091026067,-2.010029164343349,-2.108989888602789,-1.7817287515711024,-1.9351334678502132,-1.9522832658936884,-1.659957843756508,-1.8230255402113356,-1.7171691967309133,-1.7778693209087004,-1.955792323873387,-1.7494286352553694,-1.730656350164112,-1.6420736084457037,-1.6787117926843984,-1.8615628308072627,-1.6523197661160693,-1.594191078387553,-1.4316246561884443,-1.6850035756160533,-1.6861630390552482,-1.4616890013547925,-1.2984706385415516,-1.485000464926116,-1.530711396575175,-1.4724574038786589,-1.3434875123436876,-1.4598154507755408
288,-1.4394300757433702,-1.5147707679780311,-1.6883790541878616,-1.627223317312842,-1.4959132027580324,-1.6490534563812267,-1.9165098378751027,-1.9941253216290695,-2.004724063621609,-1.7129432680077088,-1.1031293932032986,-2.0592208907465372,-2.0686388903064157,-2.10676932670229,-1.8704420798819352,-1.6571460812263321,-2.1083255735237283,-2.1251536051784834,-2.1824273091026067,-2.010029164343349,-1.735529692321674,-1.7817287515711024,-1.9351334678502132,-1.9522832658936884,-1.659957843756508,-1.720251185057907,-1.7171691967309133,-1.7778693209087004,-1.955792323873387,-1.7494286352553694,-1.4549810811119637,-1.6420736084457037,-1.6787117926843984,-1.8615628308072627,-1.6523197661160693,-1.4269035875123568,-1.4316246561884443,-1.6850035756160533,-1.6861630390552482,-1.4616890013547925,-1.31115515253203,-1.485000464926116,-1.530711396575175,-1.4724574038786589,-1.3434875123436876
289,-1.68017286518214,-1.4394300757433702,-1.5147707679780311,-1.6883790541878616,-1.627223317312842,-1.880162117097587,-1.6490534563812267,-1.9165098378751027,-1.9941253216290695,-2.004724063621609,-1.9598886470377124,-1.1031293932032986,-2.0592208907465372,-2.0686388903064157,-2.10676932670229,-2.1012595914428167,-1.6571460812263321,-2.1083255735237283,-2.1251536051784834,-2.1824273091026067,-2.0599660101340773,-1.735529692321674,-1.7817287515711024,-1.9351334678502132,-1.9522832658936884,-1.8994310799734775,-1.720251185057907,-1.7171691967309133,-1.7778693209087004,-1.955792323873387,-1.573517124757468,-1.4549810811119637,-1.6420736084457037,-1.6787117926843984,-1.8615628308072627,-1.5363111480751022,-1.4269035875123568,-1.4316246561884443,-1.6850035756160533,-1.6861630390552482,-1.3684321242057866,-1.31115515253203,-1.485000464926116,-1.530711396575175,-1.4724574038786589
290,-1.781268445183117,-1.68017286518214,-1.4394300757433702,-1.5147707679780311,-1.6883790541878616,-1.8871573443051504,-1.880162117097587,-1.6490534563812267,-1.9165098378751027,-1.9941253216290695,-2.012271261267271,-1.9598886470377124,-1.1031293932032986,-2.0592208907465372,-2.0686388903064157,-2.197394401734313,-2.1012595914428167,-1.6571460812263321,-2.1083255735237283,-2.1251536051784834,-1.95396178799827,-2.0599660101340773,-1.735529692321674,-1.7817287515711024,-1.9351334678502132,-1.9554440377540405,-1.8994310799734775,-1.720251185057907,-1.7171691967309133,-1.7778693209087004,-1.8288870964187345,-1.573517124757468,-1.4549810811119637,-1.6420736084457037,-1.6787117926843984,-1.5577213588542014,-1.5363111480751022,-1.4269035875123568,-1.4316246561884443,-1.6850035756160533,-1.5203415581994317,-1.3684321242057866,-1.31115515253203,-1.485000464926116,-1.530711396575175
291,-1.8731772178999984,-1.781268445183117,-1.68017286518214,-1.4394300757433702,-1.5147707679780311,-2.035898697852118,-1.8871573443051504,-1.880162117097587,-1.6490534563812267,-1.9165098378751027,-2.227617556926322,-2.012271261267271,-1.9598886470377124,-1.1031293932032986,-2.0592208907465372,-2.2737499295312245,-2.197394401734313,-2.1012595914428167,-1.6571460812263321,-2.1083255735237283,-2.0741049668252196,-1.95396178799827,-2.0599660101340773,-1.735529692321674,-1.7817287515711024,-1.8944628163407775,-1.9554440377540405,-1.8994310799734775,-1.720251185057907,-1.7171691967309133,-1.6535039479783344,-1.8288870964187345,-1.573517124757468,-1.4549810811119637,-1.6420736084457037,-1.8489268519801185,-1.5577213588542014,-1.5363111480751022,-1.4269035875123568,-1.4316246561884443,-1.5822502034819923,-1.5203415581994317,-1.3684321242057866,-1.31115515253203,-1.485000464926116
292,-1.7294876642486128,-1.8731772178999984,-1.781268445183117,-1.68017286518214,-1.4394300757433702,-2.092427760719472,-2.035898697852118,-1.8871573443051504,-1.880162117097587,-1.6490534563812267,-2.1538839541241632,-2.227617556926322,-2.012271261267271,-1.9598886470377124,-1.1031293932032986,-2.138010228064837,-2.2737499295312245,-2.197394401734313,-2.1012595914428167,-1.6571460812263321,-1.796619866383959,-2.0741049668252196,-1.95396178799827,-2.0599660101340773,-1.735529692321674,-1.8457088293041635,-1.8944628163407775,-1.9554440377540405,-1.8994310799734775,-1.720251185057907,-1.7983894876053497,-1.6535039479783344,-1.8288870964187345,-1.573517124757468,-1.4549810811119637,-1.7283799673309945,-1.8489268519801185,-1.5577213588542014,-1.5363111480751022,-1.4269035875123568,-1.5604147117790848,-1.5822502034819923,-1.5203415581994317,-1.3684321242057866,-1.31115515253203
293,-1.7097991549941292,-1.7294876642486128,-1.8731772178999984,-1.781268445183117,-1.68017286518214,-2.028116991972226,-2.092427760719472,-2.035898697852118,-1.8871573443051504,-1.880162117097587,-2.063410189916067,-2.1538839541241632,-2.227617556926322,-2.012271261267271,-1.9598886470377124,-2.012739858102082,-2.138010228064837,-2.2737499295312245,-2.197394401734313,-2.1012595914428167,-1.9850860761208882,-1.796619866383959,-2.0741049668252196,-1.95396178799827,-2.0599660101340773,-1.904404012503999,-1.8457088293041635,-1.8944628163407775,-1.9554440377540405,-1.8994310799734775,-1.7227154240374776,-1.7983894876053497,-1.6535039479783344,-1.8288870964187345,-1.573517124757468,-1.6773658772429134,-1.7283799673309945,-1.8489268519801185,-1.5577213588542014,-1.5363111480751022,-1.4688270402789916,-1.5604147117790848,-1.5822502034819923,-1.5203415581994317,-1.3684321242057866
294,-1.7544536195702252,-1.7097991549941292,-1.7294876642486128,-1.8731772178999984,-1.781268445183117,-2.080620499196342,-2.028116991972226,-2.092427760719472,-2.035898697852118,-1.8871573443051504,-2.1711464760522228,-2.063410189916067,-2.1538839541241632,-2.227617556926322,-2.012271261267271,-2.1877603413420617,-2.012739858102082,-2.138010228064837,-2.2737499295312245,-2.197394401734313,-1.9606873226165322,-1.9850860761208882,-1.796619866383959,-2.0741049668252196,-1.95396178799827,-1.9139523194038637,-1.904404012503999,-1.8457088293041635,-1.8944628163407775,-1.9554440377540405,-1.7517384682955932,-1.7227154240374776,-1.7983894876053497,-1.6535039479783344,-1.8288870964187345,-1.5685704105490241,-1.6773658772429134,-1.7283799673309945,-1.8489268519801185,-1.5577213588542014,-1.4389614798569552,-1.4688270402789916,-1.5604147117790848,-1.5822502034819923,-1.5203415581994317
295,-2.004292248855724,-1.7544536195702252,-1.7097991549941292,-1.7294876642486128,-1.8731772178999984,-2.2629094742407165,-2.080620499196342,-2.028116991972226,-2.092427760719472,-2.035898697852118,-2.2103146894017076,-2.1711464760522228,-2.063410189916067,-2.1538839541241632,-2.227617556926322,-2.3744170624012266,-2.1877603413420617,-2.012739858102082,-2.138010228064837,-2.2737499295312245,-2.302333791410898,-1.9606873226165322,-1.9850860761208882,-1.796619866383959,-2.0741049668252196,-2.039704270131676,-1.9139523194038637,-1.904404012503999,-1.8457088293041635,-1.8944628163407775,-1.8297566799142828,-1.7517384682955932,-1.7227154240374776,-1.7983894876053497,-1.6535039479783344,-1.966787439388008,-1.5685704105490241,-1.6773658772429134,-1.7283799673309945,-1.8489268519801185,-1.6831405094066547,-1.4389614798569552,-1.4688270402789916,-1.5604147117790848,-1.5822502034819923
296,-1.691787525849923,-2.004292248855724,-1.7544536195702252,-1.7097991549941292,-1.7294876642486128,-2.085506376306644,-2.2629094742407165,-2.080620499196342,-2.028116991972226,-2.092427760719472,-2.3725750485852664,-2.2103146894017076,-2.1711464760522228,-2.063410189916067,-2.1538839541241632,-2.298115671701489,-2.3744170624012266,-2.1877603413420617,-2.012739858102082,-2.138010228064837,-2.0319114625933965,-2.302333791410898,-1.9606873226165322,-1.9850860761208882,-1.796619866383959,-1.7542466210759193,-2.039704270131676,-1.9139523194038637,-1.904404012503999,-1.8457088293041635,-1.671636482358425,-1.8297566799142828,-1.7517384682955932,-1.7227154240374776,-1.7983894876053497,-1.6371294096190696,-1.966787439388008,-1.5685704105490241,-1.6773658772429134,-1.7283799673309945,-1.5878817057643564,-1.6831405094066547,-1.4389614798569552,-1.4688270402789916,-1.5604147117790848
297,-1.761850165275794,-1.691787525849923,-2.004292248855724,-1.7544536195702252,-1.7097991549941292,-2.0505268542969555,-2.085506376306644,-2.2629094742407165,-2.080620499196342,-2.028116991972226,-2.157515903121578,-2.3725750485852664,-2.2103146894017076,-2.1711464760522228,-2.063410189916067,-2.282617359634579,-2.298115671701489,-2.3744170624012266,-2.1877603413420617,-2.012739858102082,-2.1118082835518517,-2.0319114625933965,-2.302333791410898,-1.9606873226165322,-1.9850860761208882,-1.9481723727369438,-1.7542466210759193,-2.039704270131676,-1.9139523194038637,-1.904404012503999,-1.7612668825301812,-1.671636482358425,-1.8297566799142828,-1.7517384682955932,-1.7227154240374776,-1.6546597189374928,-1.6371294096190696,-1.966787439388008,-1.5685704105490241,-1.6773658772429134,-1.4584234256682416,-1.5878817057643564,-1.6831405094066547,-1.4389614798569552,-1.4688270402789916
298,-1.4370574859779044,-1.761850165275794,-1.691787525849923,-2.004292248855724,-1.7544536195702252,-1.921003262647164,-2.0505268542969555,-2.085506376306644,-2.2629094742407165,-2.080620499196342,-2.194338117928118,-2.157515903121578,-2.3725750485852664,-2.2103146894017076,-2.1711464760522228,-2.137354732832162,-2.282617359634579,-2.298115671701489,-2.3744170624012266,-2.1877603413420617,-1.931101978398795,-2.1118082835518517,-2.0319114625933965,-2.302333791410898,-1.9606873226165322,-1.329283754700207,-1.9481723727369438,-1.7542466210759193,-2.039704270131676,-1.9139523194038637,-1.739624314921058,-1.7612668825301812,-1.671636482358425,-1.8297566799142828,-1.7517384682955932,-1.4410814384963204,-1.6546597189374928,-1.6371294096190696,-1.966787439388008,-1.5685704105490241,-1.43287141736359,-1.4584234256682416,-1.5878817057643564,-1.6831405094066547,-1.4389614798569552
299,-1.6278488421200918,-1.4370574859779044,-1.761850165275794,-1.691787525849923,-2.004292248855724,-2.027409533932657,-1.921003262647164,-2.0505268542969555,-2.085506376306644,-2.2629094742407165,-2.063118545247494,-2.194338117928118,-2.157515903121578,-2.3725750485852664,-2.2103146894017076,-2.1204100972002045,-2.137354732832162,-2.282617359634579,-2.298115671701489,-2.3744170624012266,-1.905505548493326,-1.931101978398795,-2.1118082835518517,-2.0319114625933965,-2.302333791410898,-1.6104192153627819,-1.329283754700207,-1.9481723727369438,-1.7542466210759193,-2.039704270131676,-1.7842982300090595,-1.739624314921058,-1.7612668825301812,-1.671636482358425,-1.8297566799142828,-1.6941115252237176,-1.4410814384963204,-1.6546597189374928,-1.6371294096190696,-1.966787439388008,-1.4996606088162252,-1.43287141736359,-1.4584234256682416,-1.5878817057643564,-1.6831405094066547
300,-1.7089278648200306,-1.6278488421200918,-1.4370574859779044,-1.761850165275794,-1.691787525849923,-2.048999401394773,-2.027409533932657,-1.921003262647164,-2.0505268542969555,-2.085506376306644,-2.1635898711864194,-2.063118545247494,-2.194338117928118,-2.157515903121578,-2.3725750485852664,-2.2123588242015497,-2.1204100972002045,-2.137354732832162,-2.282617359634579,-2.298115671701489,-1.9940013533668028,-1.905505548493326,-1.931101978398795,-2.1118082835518517,-2.0319114625933965,-1.7224599242146477,-1.6104192153627819,-1.329283754700207,-1.9481723727369438,-1.7542466210759193,-1.6414930451177419,-1.7842982300090595,-1.739624314921058,-1.7612668825301812,-1.671636482358425,-1.5598944562865438,-1.6941115252237176,-1.4410814384963204,-1.6546597189374928,-1.6371294096190696,-1.4486486166362835,-1.4996606088162252,-1.43287141736359,-1.4584234256682416,-1.5878817057643564
301,-1.7324941552974935,-1.7089278648200306,-1.6278488421200918,-1.4370574859779044,-1.761850165275794,-2.0589654874236,-2.048999401394773,-2.027409533932657,-1.921003262647164,-2.0505268542969555,-2.268250926733049,-2.1635898711864194,-2.063118545247494,-2.194338117928118,-2.157515903121578,-2.3564243083796392,-2.2123588242015497,-2.1204100972002045,-2.137354732832162,-2.282617359634579,-2.0653262819690426,-1.9940013533668028,-1.905505548493326,-1.931101978398795,-2.1118082835518517,-1.658286836014261,-1.7224599242146477,-1.6104192153627819,-1.329283754700207,-1.9481723727369438,-1.6182499130148602,-1.6414930451177419,-1.7842982300090595,-1.739624314921058,-1.7612668825301812,-1.668363754941023,-1.5598944562865438,-1.6941115252237176,-1.4410814384963204,-1.6546597189374928,-1.4692283307887195,-1.4486486166362835,-1.4996606088162252,-1.43287141736359,-1.4584234256682416
302,-1.8754899069351194,-1.7324941552974935,-1.7089278648200306,-1.6278488421200918,-1.4370574859779044,-2.0325661998603635,-2.0589654874236,-2.048999401394773,-2.027409533932657,-1.921003262647164,-2.3282275177627256,-2.268250926733049,-2.1635898711864194,-2.063118545247494,-2.194338117928118,-2.2978328481382957,-2.3564243083796392,-2.2123588242015497,-2.1204100972002045,-2.137354732832162,-2.091489744465227,-2.0653262819690426,-1.9940013533668028,-1.905505548493326,-1.931101978398795,-1.8914679572185595,-1.658286836014261,-1.7224599242146477,-1.6104192153627819,-1.329283754700207,-1.8061412722279235,-1.6182499130148602,-1.6414930451177419,-1.7842982300090595,-1.739624314921058,-1.7539261937918267,-1.668363754941023,-1.5598944562865438,-1.6941115252237176,-1.4410814384963204,-1.4654992373555178,-1.4692283307887195,-1.4486486166362835,-1.4996606088162252,-1.43287141736359
303,-1.8994395414095167,-1.8754899069351194,-1.7324941552974935,-1.7089278648200306,-1.6278488421200918,-1.9155066293089413,-2.0325661998603635,-2.0589654874236,-2.048999401394773,-2.027409533932657,-2.1778193772193055,-2.3282275177627256,-2.268250926733049,-2.1635898711864194,-2.063118545247494,-2.315600366297716,-2.2978328481382957,-2.3564243083796392,-2.2123588242015497,-2.1204100972002045,-2.2589185845811017,-2.091489744465227,-2.0653262819690426,-1.9940013533668028,-1.905505548493326,-1.8672489877123377,-1.8914679572185595,-1.658286836014261,-1.7224599242146477,-1.6104192153627819,-1.8711936748078404,-1.8061412722279235,-1.6182499130148602,-1.6414930451177419,-1.7842982300090595,-1.6595352926635258,-1.7539261937918267,-1.668363754941023,-1.5598944562865438,-1.6941115252237176,-1.5417578430271734,-1.4654992373555178,-1.4692283307887195,-1.4486486166362835,-1.4996606088162252
304,-1.8321919408895067,-1.8994395414095167,-1.8754899069351194,-1.7324941552974935,-1.7089278648200306,-1.941963040340207,-1.9155066293089413,-2.0325661998603635,-2.0589654874236,-2.048999401394773,-2.306699379574539,-2.1778193772193055,-2.3282275177627256,-2.268250926733049,-2.1635898711864194,-2.335426134431735,-2.315600366297716,-2.2978328481382957,-2.3564243083796392,-2.2123588242015497,-2.216141656464336,-2.2589185845811017,-2.091489744465227,-2.0653262819690426,-1.9940013533668028,-1.7232259208157263,-1.8672489877123377,-1.8914679572185595,-1.658286836014261,-1.7224599242146477,-1.9064175609238965,-1.8711936748078404,-1.8061412722279235,-1.6182499130148602,-1.6414930451177419,-1.55721430852307,-1.6595352926635258,-1.7539261937918267,-1.668363754941023,-1.5598944562865438,-1.5571916645978594,-1.5417578430271734,-1.4654992373555178,-1.4692283307887195,-1.4486486166362835
